tile_id,caption_lr,caption_sr,caption_gt,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
tile_0143,a green leaf with a white background,a satellite image of a golf course,an aerial view of a lake and a road,0.21470779802151024,0.32206169703226534,0.25,0.375,0.0,0.09349477497536716
tile_0144,a cat is looking up at the sky,a green field,an aerial view of the lake and surrounding land,0.11031211282307446,0.0,0.11764705882352941,0.0,0.06804963087832473,0.0
tile_0145,a cat is sitting on a chair and looking up,a green area,an aerial view of the lake and surrounding area,0.10000000000000002,0.045111761078870896,0.10526315789473685,0.16666666666666666,0.06335481222196541,0.1414305679255449
tile_0146,a black bear,a green piece of grass,an aerial view of the lake and its surrounding islands,0.0,0.07357588823428847,0.0,0.13333333333333333,0.0,0.08768681980142447
tile_0147,a black pen with a white background,a green field,a gold and diamond ring,0.14285714285714285,0.17113903967753066,0.16666666666666666,0.25,0.0,0.0
tile_0148,a black and white cat sitting on top of a green chair,a large field with a road and a road,an aerial view of the site of the proposed highway,0.08333333333333333,0.0,0.0909090909090909,0.0,0.0946985379654042,0.0
tile_0149,a close up of a leaf with a blur,an aerial view of the site of the proposed site,an aerial view of a farm in the countryside,0.2222222222222222,0.5,0.2222222222222222,0.5263157894736842,0.07874460345594508,0.46348639791287216
tile_0150,a green tree with a white background,an aerial view of a green field,an aerial view of the village and surrounding fields,0.0,0.4294155960430205,0.0,0.5,0.0,0.3808165329771115
tile_0151,a close up of a green leaf,an aerial view of a green field with a small house,an aerial view of a farm in the countryside,0.21470779802151024,0.45454545454545453,0.25,0.5,0.08704446792504217,0.31125746752705385
tile_0152,a green leaf with a white background,an aerial view of the site of the former fort,an aerial view of a farm and a small town,0.18612544500887301,0.4,0.23529411764705882,0.4000000000000001,0.0,0.31758174499497815
tile_0153,a blur of a leaf,an aerial view of the golf course at the golf course,an aerial view of a farm and fields,0.21952465443761057,0.36363636363636365,0.3076923076923077,0.4210526315789474,0.12536693798731732,0.23304831764702297
tile_0154,a green leaf with white flowers,an aerial view of a green field with a small house,an aerial view of a farm and fields,0.11942188509563156,0.45454545454545453,0.14285714285714288,0.5263157894736842,0.0,0.3408242166238353
tile_0155,a green leaf with white flowers,a satellite image of a golf course,an aerial view of a golf course,0.141080287481769,0.5714285714285714,0.15384615384615383,0.5714285714285714,0.0,0.38087260847594373
tile_0156,a close up of a green leaf,an aerial view of a green field with a river running through it,an aerial view of a farm and fields,0.24767939992862334,0.38461538461538464,0.26666666666666666,0.4761904761904762,0.09349477497536716,0.30069751492635505
tile_0157,a green leaf with a white stripe,an aerial view of a lake and a road,an aerial view of a farm and pond,0.12383969996431167,0.6666666666666666,0.13333333333333333,0.7058823529411765,0.0,0.5586177528223195
tile_0158,a close up of a green leaf,aerial view of the golf course at the golf club,an aerial view of a green field with trees,0.32206169703226534,0.3,0.375,0.3157894736842105,0.1908740661302035,0.16812000266237898
tile_0159,a blur of a tree in the forest,a satellite image of a golf course,an aerial view of a large hill with a large rock in the middle,0.2952290954631342,0.15766261764490386,0.45454545454545453,0.2857142857142857,0.20192619442719448,0.06489111218323008
tile_0160,a small insect on a leaf,an aerial view of a golf course,aerial view of a river and a road in the countryside,0.14486606950235942,0.32269606971871956,0.23529411764705885,0.4444444444444444,0.0,0.2605556710562624
tile_0161,a black and white dog is walking on a leash,an aerial view of the golf course at the golf course,an aerial view of a lake and a road,0.3,0.36363636363636365,0.3157894736842105,0.39999999999999997,0.07244081925041986,0.23304831764702297
tile_0162,"a large, bright, yellow, and black object in the sky",a blury background with a blury pattern,a woman in a white dress and a white hat,0.3,0.18612544500887301,0.3,0.23529411764705882,0.12636373966504363,0.0
tile_0163,a large amount of dust in the sky,a blurry background,a small bird perched on a tree branch,0.12500000000000003,0.06295853427918728,0.125,0.18181818181818182,0.0,0.0
tile_0164,a black and white image of a person,a blurry background,a white and blue ring with a diamond,0.5,0.06295853427918728,0.5,0.18181818181818182,0.20199309249791841,0.0
tile_0165,a large amount of colored con con con con con con con con con con con con con con con con con con con con con con con,a bird is sitting on a branch,a white and black watch with a black strap,0.03571428571428572,0.21470779802151024,0.05405405405405406,0.25,0.0,0.0
tile_0166,a woman with a green dress and a white shirt,a large green field,an aerial view of the lake and the dam,0.10000000000000002,0.0,0.10526315789473685,0.0,0.06123094334544522,0.0
tile_0167,a blur of a tree in the night,an aerial view of a green field with a lake,an aerial view of a farm and a small village,0.2920502936517768,0.6,0.33333333333333326,0.6,0.07874460345594508,0.33609692727625756
tile_0168,a green emerald gems,an aerial view of the site of the former fort,an aerial view of a farm in the countryside,0.07162619921504752,0.5,0.15384615384615383,0.5263157894736842,0.0,0.5147429270236511
tile_0169,a green leaf with a white background,an aerial view of the site of the proposed site,an aerial view of a farm and fields,0.12383969996431167,0.4,0.13333333333333333,0.4444444444444445,0.0,0.31882319724566466
tile_0170,a close up of a green leaf,an aerial view of a green field,an aerial view of a farm in the middle of the country,0.13986904558770089,0.34967261396925226,0.2105263157894737,0.5263157894736842,0.13215817862062323,0.3713432757544298
tile_0171,a blur of a flower in a green field,an aerial view of a field with a road,aerial view of the site of the proposed new farm,0.09942659075715217,0.2982797722714565,0.10526315789473685,0.3157894736842105,0.12442854619985262,0.25945709992413096
tile_0172,a close up of a green and white flower,a green field with a small patch of grass,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0173,a green leaf with white spots,an aerial view of the golf course,aerial view of the farm,0.0,0.5714285714285714,0.0,0.6666666666666666,0.0,0.5193879933129156
tile_0174,a green leaf with a blur effect,an aerial view of the golf course at the golf course,aerial view of the fields and fields in the countryside,0.0,0.45454545454545453,0.0,0.47619047619047616,0.0,0.29654624903577076
tile_0175,a green leaf with a blur effect,an aerial view of a golf course,an aerial view of a farm and a river,0.21470779802151024,0.5367694950537757,0.25,0.6250000000000001,0.0,0.45026814465562653
tile_0176,a close up of a green leaf,an aerial view of the golf course at the golf course,an aerial view of a farm and lake,0.24767939992862334,0.36363636363636365,0.26666666666666666,0.4210526315789474,0.09349477497536716,0.23304831764702297
tile_0177,a green leaf with a white spot,an aerial view of a golf course,an aerial view of a golf course,0.14285714285714285,1.0,0.14285714285714285,1.0,0.0,1.0000000000000002
tile_0178,a green background with white and black spots,a satellite image of a green field,an aerial view of a farm and fields,0.25,0.24767939992862334,0.25,0.26666666666666666,0.07780894359285004,0.09349477497536716
tile_0179,a black and white cat is sitting in the grass,a satellite image of a lake surrounded by trees,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0180,a green leaf with a white flower on it,a green field,an aerial view of the lake and surrounding area,0.0,0.0,0.0,0.0,0.0,0.0
tile_0181,a black cat is standing on a white surface,a green piece of moss,a small island in the middle of a lake,0.2222222222222222,0.17973158564688863,0.2222222222222222,0.2857142857142857,0.0,0.10599213135093251
tile_0182,a black cat sitting on a white surface,a green leaf,a small island in the middle of a lake,0.22062422564614886,0.045111761078870896,0.23529411764705882,0.16666666666666666,0.0,0.0
tile_0183,a very large cluster of stars,a blurry background,a white and black leather belt with a gold buckle,0.08556951983876535,0.03232398928813501,0.125,0.15384615384615383,0.0,0.0
tile_0184,a black and white dog,a green tree,a large body of water with a small island in the middle,0.0493193927883213,0.016595689455954646,0.11764705882352941,0.13333333333333333,0.0,0.0
tile_0185,a green leaf with a white background,a satellite image of a green forest,a large hill with a forest in the background,0.4294155960430205,0.32206169703226534,0.5,0.375,0.20613696606828605,0.09349477497536716
tile_0186,a green and white diamond,an aerial view of the countryside,an aerial view of a farm and fields,0.21952465443761057,0.47768754038252614,0.3076923076923077,0.5714285714285715,0.1059921313509325,0.45026814465562653
tile_0187,a white and black cat,a satellite image of a golf course,an aerial view of a farm in the countryside,0.08986579282344431,0.21470779802151024,0.14285714285714285,0.25,0.0,0.08704446792504217
tile_0188,a green leaf with a white line on it,a satellite image of a field with a road,an aerial view of a farm and a river,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.0845798608014702
tile_0189,a black and white cat is sitting on a tree,an aerial view of the golf course at the golf course,an aerial view of a large green field,0.10000000000000002,0.36363636363636365,0.11111111111111112,0.4210526315789474,0.0,0.23304831764702297
tile_0190,a bird is flying through the trees,a satellite image of a golf course,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0191,a green leaf with a white stripe,an aerial view of a green field with a road,aerial view of the farm fields,0.0,0.3,0.0,0.37499999999999994,0.0,0.2798280652432878
tile_0192,a green leaf with a white spot,an aerial view of a golf course,an aerial view of a farm and fields,0.12383969996431167,0.6191984998215584,0.13333333333333333,0.6666666666666666,0.0,0.45026814465562653
tile_0193,a blur of a person in a green shirt,an aerial view of a farm and field,an aerial view of a farm and a lake,0.3333333333333333,0.772184789761521,0.3333333333333333,0.823529411764706,0.0845798608014702,0.7523197619890014
tile_0194,a green leaf with white spots,an aerial view of the site of the proposed site,an aerial view of a farm and fields,0.11942188509563156,0.4,0.14285714285714288,0.4444444444444445,0.0,0.31882319724566466
tile_0195,a green background with a blur effect,a satellite image of the golf course at the augusta course,an aerial view of a farm and fields,0.12383969996431167,0.18181818181818182,0.13333333333333333,0.2105263157894737,0.0,0.05400418246765694
tile_0196,a green background with a small white dot,a satellite image of a green field,an aerial view of a green field with a road,0.38940039153570244,0.46531361252218256,0.4444444444444445,0.588235294117647,0.17077611319011654,0.317107466580271
tile_0197,a close up of a green leaf,a satellite image of a golf course,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0198,a black and white dog,a green leaf,an aerial view of the island and surrounding islands,0.08986579282344431,0.0,0.14285714285714285,0.0,0.09269789668627057,0.0
tile_0199,a black and white photo of a man in a suit,a green tree,a large body of water surrounded by trees,0.18181818181818182,0.06295853427918728,0.2105263157894737,0.18181818181818182,0.07244081925041986,0.0
tile_0200,a man in a green shirt and black pants,a large field,an aerial view of the river and the surrounding area,0.09942659075715217,0.0,0.10526315789473685,0.0,0.05850970413367294,0.0
tile_0201,a black cat is sitting on a white surface,a green leaf,a green island with a white sand beach,0.3333333333333333,0.12591706855837456,0.35294117647058826,0.36363636363636365,0.0845798608014702,0.1757860783933462
tile_0202,a green toy car with a pink top,a satellite image of a green field,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0203,a green leaf with a white background,a satellite image of the site of the proposed site,aerial view of the road leading to the village of the village of the village of the village of the village,0.0,0.13314843347923183,0.0,0.25806451612903225,0.0,0.42939984635129325
tile_0204,a green leaf with a white background,a satellite image of the golf course at the golf course,a large green forest with a river running through it,0.37225089001774603,0.0909090909090909,0.47058823529411764,0.09523809523809525,0.19087406613020352,0.0
tile_0205,a bird is sitting on a branch,a satellite image of a green field with a road,an aerial view of a farm in the countryside,0.10735389901075512,0.2,0.125,0.2105263157894737,0.0,0.07244081925041986
tile_0206,a green gems with a white center,an aerial view of the site of the site of the first battle,an aerial view of a farm and fields,0.12383969996431167,0.30769230769230765,0.13333333333333333,0.380952380952381,0.0,0.29516242982117186
tile_0207,a blur of green leaves,an aerial view of a farm and a field,a large white building,0.2,0.11111111111111109,0.22222222222222224,0.15384615384615383,0.0,0.0
tile_0208,a blur of a tree in the forest,an aerial view of the golf course at the golf course,aerial view of the fields,0.25,0.36363636363636365,0.3076923076923077,0.5000000000000001,0.22576484600261612,0.39545777816886574
tile_0209,a small bird perched on a branch of a tree,a satellite image of the golf course at the golf course,an aerial view of a farm and fields,0.2,0.18181818181818182,0.22222222222222224,0.2105263157894737,0.07780894359285004,0.050401258967805646
tile_0210,a green leaf with a white background,an aerial view of the golf course at the golf course,an aerial view of a green field with a road,0.37225089001774603,0.36363636363636365,0.47058823529411764,0.380952380952381,0.19087406613020352,0.21283120630571967
tile_0211,a white cat is sitting on a green chair,an aerial view of a large field with a lake,an aerial view of a farm and fields,0.11111111111111109,0.5,0.11764705882352941,0.5555555555555556,0.0,0.368023208756115
tile_0212,a green leaf with a white background,an aerial view of the golf course,an aerial view of a green field with a small house,0.32269606971871956,0.32269606971871956,0.4444444444444444,0.4444444444444444,0.17856621555757482,0.3408242166238353
tile_0213,a white bird sitting on top of a tree,an aerial view of a large green field,a large green field,0.11111111111111109,0.5,0.15384615384615383,0.6666666666666666,0.0,0.5245910904457138
tile_0214,a green leaf with white spots,a green area with a river and trees,aerial view of a forest,0.16666666666666669,0.12500000000000003,0.1818181818181818,0.15384615384615385,0.0,0.0
tile_0215,a close up of a green leaf,a satellite image of a golf course,an aerial view of a green field with a river in the background,0.2424987689582571,0.18187407671869282,0.4,0.3,0.15973937686327605,0.07357474610589511
tile_0216,a black and white dog with a green background,a green area with a small patch of land,an aerial view of the island,0.0,0.11111111111111109,0.0,0.13333333333333333,0.0,0.0845798608014702
tile_0217,a bunch of pink flowers on a white background,an aerial view of a green area with trees,a river in the middle of a forest,0.3333333333333333,0.2222222222222222,0.35294117647058826,0.23529411764705882,0.0845798608014702,0.0787446034559451
tile_0218,a black and white cat sitting on a tree branch,a small island in the middle of a body of water,an aerial view of the island,0.0,0.2727272727272727,0.0,0.3529411764705882,0.0,0.3360098827811412
tile_0219,a black dog with a pink collar,a green leaf,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0220,a white cloud with a red and green background,a green field with a white sky in the background,an aerial view of a green field with a lake,0.39770636302860873,0.5,0.4210526315789474,0.5,0.15592892548708362,0.23297965480487529
tile_0221,a blur of a tree in the forest,a satellite image of a lake surrounded by trees,an aerial view of a green field with a small lake,0.2577334795466146,0.35588329018524795,0.3157894736842105,0.39999999999999997,0.07397129483465995,0.14587439082056455
tile_0222,a bird is sitting on a leaf in the forest,a satellite image of a road through a green field,an aerial view of a road in the middle of a green valley,0.2963272882726872,0.37040911034085894,0.34782608695652173,0.4347826086956522,0.11031569691241042,0.27207473166796503
tile_0223,a green leaf with a blur effect,an aerial view of a green field with a river,an aerial view of a road in the countryside,0.10735389901075512,0.5,0.125,0.5263157894736842,0.0,0.33609692727625756
tile_0224,a man in a suit and tie is walking down the street,a large body of water,a man standing on top of a large dam,0.25,0.26959737847033294,0.28571428571428575,0.42857142857142855,0.06437099366532754,0.23790309463326234
tile_0225,a green leaf with a blur effect,an aerial view of a golf course,an aerial view of a farm and fields,0.12383969996431167,0.6191984998215584,0.13333333333333333,0.6666666666666666,0.0,0.45026814465562653
tile_0226,a green leaf with white flowers,an aerial view of a green field with trees,an aerial view of a farm and fields,0.11942188509563156,0.5555555555555556,0.14285714285714288,0.5882352941176471,0.0,0.368023208756115
tile_0227,a close up of a green leaf,an aerial view of a golf course,an aerial view of a farm and fields,0.24767939992862334,0.6191984998215584,0.26666666666666666,0.6666666666666666,0.09349477497536716,0.45026814465562653
tile_0228,a green and white background with a small white flower,an aerial view of the golf course at the golf course,a large field with a small house in the middle,0.4,0.0909090909090909,0.4000000000000001,0.09523809523809525,0.12735952979479354,0.09533922763834012
tile_0229,a green and white background with a small white flower,an aerial view of the green fields and trees,an aerial view of a green field with a river,0.4,0.49713295378576094,0.4000000000000001,0.5263157894736842,0.12735952979479354,0.42113589132819584
tile_0230,a blur of a leaf,an aerial view of a golf course,an aerial view of a green valley with a small village,0.1807165271473212,0.4033700871483995,0.37499999999999994,0.5555555555555556,0.10964258683453854,0.3808165329771115
tile_0231,a blur of a tree,a satellite image of a green forest,aerial view of a forest,0.4,0.42857142857142855,0.4000000000000001,0.5,0.17077611319011649,0.29121941856368966
tile_0232,a black and white photo of a man in a suit,a green forest with a river running through it,a large hill with a forest in the background,0.2727272727272727,0.4444444444444444,0.3,0.4444444444444444,0.07244081925041987,0.16839750037215276
tile_0233,a green leaf with white spots,an aerial view of the golf course at the golf course,an aerial view of a green field and a river,0.17113903967753066,0.36363636363636365,0.25,0.380952380952381,0.08704446792504217,0.21283120630571967
tile_0234,a green and white flower with a white background,an aerial view of the golf course at the golf course,an aerial view of the golf course at the golf course,0.0,1.0,0.0,1.0,0.0,1.0
tile_0235,a bunch of flowers,a green leaf,an aerial view of the lake and surrounding area,0.07162619921504752,0.0,0.15384615384615383,0.0,0.10964258683453854,0.0
tile_0236,a black cat is sitting on a white surface,a piece of broccote,an aerial view of the island,0.0,0.15163266492815836,0.0,0.2,0.0,0.1362763414390864
tile_0237,a bunch of green leaves floating in the air,a green area,a large body of water surrounded by trees,0.2222222222222222,0.06295853427918728,0.23529411764705882,0.18181818181818182,0.07244081925041986,0.0
tile_0238,a tree with green leaves in the fore,a satellite image of a green field,an aerial view of a golf course,0.12500000000000003,0.2857142857142857,0.13333333333333333,0.2857142857142857,0.0,0.10163066979112656
tile_0239,a green plant with white flowers in the background,a satellite image of the site of the proposed site,an aerial view of a farm and fields,0.11111111111111109,0.2,0.11764705882352941,0.22222222222222224,0.0,0.10998569993173557
tile_0240,a green leaf with a white flower on it,a satellite image of a golf course,an aerial view of a farm and a road,0.2222222222222222,0.32206169703226534,0.2222222222222222,0.375,0.0,0.09349477497536716
tile_0241,a blur of leaves,an aerial view of a golf course,an aerial view of a farm and fields,0.18393972058572117,0.6191984998215584,0.3333333333333333,0.6666666666666666,0.12536693798731732,0.45026814465562653
tile_0242,a close up of a green leaf,a green field with trees and water,a large area with a river and trees,0.24767939992862334,0.4953587998572467,0.26666666666666666,0.5333333333333333,0.0,0.3360969272762574
tile_0243,a green gems stone,an aerial view of the site of the former fort,an aerial view of a farm in the hills,0.07162619921504752,0.5,0.15384615384615383,0.5263157894736842,0.0,0.5147429270236511
tile_0244,a green and white background with a small white dot,an aerial view of the golf course at the golf club,an aerial view of a farm and fields,0.2,0.36363636363636365,0.22222222222222224,0.4210526315789474,0.06437099366532754,0.250302046246969
tile_0245,a green leaf with white spots,a satellite image of a golf course,an aerial view of a river and a forest,0.10108844328543891,0.32206169703226534,0.13333333333333333,0.375,0.0,0.09349477497536716
tile_0246,a green background with a blur of leaves,a satellite image of a golf course,an aerial view of a green field with trees,0.4412484512922977,0.21470779802151024,0.47058823529411764,0.25,0.2798280652432878,0.08704446792504217
tile_0247,a green background with a white background,a satellite image of the golf course,an aerial view of a green field with trees,0.32206169703226534,0.21470779802151024,0.375,0.25,0.15592892548708362,0.07874460345594508
tile_0248,a blur of a tree in the forest,a green field with a small pond in the middle,an aerial view of a green valley with a small river,0.2577334795466146,0.45241870901797976,0.3157894736842105,0.47619047619047616,0.07397129483465995,0.21693381701139697
tile_0249,a blur of green leaves,an aerial view of the golf course at the golf course,an aerial view of a green valley with a small village,0.1807165271473212,0.36363636363636365,0.37499999999999994,0.36363636363636365,0.20608363501393825,0.19710177900851614
tile_0250,a blur of a tree in the forest,a satellite image of a green area with a river and a forest,an aerial view of the castle from above,0.25,0.07692307692307693,0.25,0.09523809523809525,0.17077611319011654,0.0633548122219654
tile_0251,a green tree in the middle of a field,an aerial view of the park,the view from the air of a mountain,0.3333333333333333,0.35826565528689464,0.35294117647058826,0.42857142857142855,0.24235771956792362,0.38768972948008423
tile_0252,a close up of a green leaf,an aerial view of a green field with a river,an aerial view of a golf course,0.2857142857142857,0.5,0.2857142857142857,0.588235294117647,0.10163066979112656,0.41120705506761873
tile_0253,a group of black and white butterflies flying in the sky,a green leaf,an aerial view of the lake and surrounding land,0.2727272727272727,0.0,0.3,0.0,0.18976728433844914,0.0
tile_0254,a vase with flowers in it,a satellite image of a green island,an aerial view of the river and its tributariess,0.0,0.10735389901075512,0.0,0.125,0.0,0.08176804146599938
tile_0255,a green plant with a white background,a satellite image of a green field,an aerial view of the river and surrounding farmland,0.0,0.10735389901075512,0.0,0.125,0.0,0.08176804146599938
tile_0256,a white and black cat is looking up at the camera,a green leaf,an aerial view of the lake and surrounding land,0.18181818181818182,0.0,0.19999999999999998,0.0,0.11914719328677732,0.0
tile_0257,a blur of a tree in the sky,an aerial view of a green field with a river,an aerial view of a farm and fields,0.25,0.5,0.25,0.5555555555555556,0.0845798608014702,0.368023208756115
tile_0258,a green leaf with white spots,an aerial view of the village of the village of the village of the village of the village of the village,an aerial view of a village in the mountains,0.10108844328543891,0.2857142857142857,0.13333333333333333,0.4,0.0,0.6318758643254954
tile_0259,a blur of a green leaf,an aerial view of a green field with trees,an aerial view of a farm and fields,0.23884377019126307,0.5555555555555556,0.28571428571428575,0.5882352941176471,0.1059921313509325,0.368023208756115
tile_0260,a green and white flower with a white flower in the middle,a golf course with a green field and trees,an aerial view of the golf course at the golf course,0.08333333333333333,0.17794164509262397,0.08695652173913043,0.19999999999999998,0.07107480421926013,0.22860635144004174
tile_0261,a green leaf with a white background,an aerial view of the river and surrounding farmland,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0262,a green leaf with white spots,a satellite image of a golf course,an aerial view of a farm and fields,0.11942188509563156,0.24767939992862334,0.14285714285714288,0.26666666666666666,0.0,0.09349477497536716
tile_0263,a green and white background with a small bird,a green field with a river running through it,aerial view of the countryside,0.0,0.0,0.0,0.0,0.0,0.0
tile_0264,a bird is sitting on a branch of a tree,an aerial view of a green field with a river,aerial view of the farm,0.10000000000000002,0.3,0.13333333333333333,0.4,0.09349477497536716,0.317107466580271
tile_0265,a close up of a green leaf,aerial view of the golf course at the golf course at the golf course,aerial view of the green fields and fields,0.24767939992862334,0.2857142857142857,0.26666666666666666,0.36363636363636365,0.16836842163679844,0.2023624473211839
tile_0266,a blur of a tree in the forest,a green field with a small lake in the middle,aerial view of the valley,0.25,0.10000000000000002,0.3076923076923077,0.13333333333333333,0.22576484600261612,0.08704446792504218
tile_0267,a tree with green leaves in the background,a satellite image of a green field with a road,aerial view of the countryside,0.12500000000000003,0.10000000000000002,0.15384615384615385,0.13333333333333333,0.09349477497536716,0.09349477497536716
tile_0268,a green background with a white and black pattern,a green and white surface with a small patch of water,a large green forest with lots of trees,0.3333333333333333,0.36363636363636365,0.35294117647058826,0.4210526315789474,0.16839750037215276,0.23577033983032974
tile_0269,a blur of a leaf,a satellite image of the golf course at the golf course,a large mountain with a small town in the middle,0.14715177646857694,0.18181818181818182,0.26666666666666666,0.1904761904761905,0.0,0.09867961797986957
tile_0270,a black and white dog sitting on top of a green leaf,an aerial view of a green field and a lake,an aerial view of a green valley and a river,0.4166666666666667,0.8,0.45454545454545453,0.8000000000000002,0.2038037084651848,0.6029748160380571
tile_0271,a green and white diamond,a green field,an aerial view of the site of the proposed new golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0272,a green plant with a white background,a green field,an aerial view of the lake and surrounding area,0.0,0.0,0.0,0.0,0.0,0.0
tile_0273,a close up of a green leaf,an aerial view of the green fields and trees,aerial view of the fields,0.14285714285714285,0.5555555555555556,0.16666666666666666,0.7142857142857143,0.11234277891542777,0.6225407468137513
tile_0274,a green leaf with pink flowers in the background,a satellite image of a lake and a forest,an aerial view of a green field with a small lake,0.26691246763893595,0.35588329018524795,0.3,0.39999999999999997,0.13507348367087132,0.15976420924144447
tile_0275,a green background with small white dots,an aerial view of a green field,an aerial view of a farm and fields,0.12383969996431167,0.6191984998215584,0.13333333333333333,0.6666666666666666,0.0,0.45026814465562653
tile_0276,a small bird sitting on top of a green leaf,a satellite image of a golf course,aerial view of the countryside in the countryside of the italian countryside,0.08187307530779821,0.06993452279385044,0.0909090909090909,0.10526315789473685,0.07539578040993625,0.09730855609392253
tile_0277,a green leaf with white flowers,an aerial view of a golf course,an aerial view of a green valley,0.28216057496353797,0.7142857142857143,0.30769230769230765,0.7142857142857143,0.10163066979112656,0.5031026124151314
tile_0278,a green and white camouflage cam cam cam,an aerial view of a golf course,an aerial view of a farm in the countryside,0.11031211282307446,0.5367694950537757,0.11764705882352941,0.6250000000000001,0.0,0.41120705506761873
tile_0279,a close up of a green leaf,an aerial view of a green field,an aerial view of a farm in the middle of the country,0.13986904558770089,0.34967261396925226,0.2105263157894737,0.5263157894736842,0.13215817862062323,0.3713432757544298
tile_0280,a green and white flower with a black center,a satellite image of a green field,an aerial view of a green field with a small house,0.35588329018524795,0.4033700871483995,0.39999999999999997,0.5555555555555556,0.14587439082056455,0.29526755538240534
tile_0281,a green background with lots of small leaves,a satellite image of a green field,a large area with many trees and a small house,0.2920502936517768,0.18612544500887301,0.33333333333333326,0.23529411764705882,0.15592892548708362,0.0
tile_0282,a green leaf with a white background,an aerial view of a golf course,an aerial view of a farm and fields,0.12383969996431167,0.6191984998215584,0.13333333333333333,0.6666666666666666,0.0,0.45026814465562653
tile_0283,a green background with a white flower,an aerial view of a green field,an aerial view of a green field with a small house,0.32269606971871956,0.5647181220077593,0.4444444444444444,0.7777777777777778,0.17856621555757482,0.7092972666062739
tile_0284,a green leaf with white flowers,a satellite image of a golf course,aerial view of the village of the village of the village of the village of the village of the village of the village of the village,0.0,0.009464608450323096,0.0,0.060606060606060615,0.0,0.14970972182880402
tile_0285,a green plant with white flowers,an aerial view of a green field with a small lake,an aerial view of a small village in the mountains,0.08556951983876535,0.5454545454545454,0.125,0.5714285714285713,0.0,0.387556981443423
tile_0286,a blur of a tree in the forest,a green area with a small lake in the middle,"aerial view of the hills surrounding the village of la sera, in the province of asturias, spain",0.12174467525938115,0.09931706075828191,0.24,0.14814814814814817,0.3763701887869413,0.15588845818990435
tile_0287,a green leaf with a white background,a golf course in the woods,an aerial view of a green valley with a road,0.37225089001774603,0.08556951983876535,0.47058823529411764,0.125,0.19087406613020352,0.0
tile_0288,a blur of a tree,an aerial view of a green field with a road,an aerial view of the river and surrounding land,0.08986579282344431,0.4,0.14285714285714285,0.4210526315789474,0.10964258683453854,0.31125746752705385
tile_0289,a white plate with a bunch of black and white flowers,a green leaf,an aerial view of the lake and surrounding area,0.18181818181818182,0.0,0.19999999999999998,0.0,0.1130407841661348,0.0
tile_0290,a white apple sitting on top of a pile of green leaves,a lake surrounded by green grass and trees,a large lake surrounded by green fields,0.16666666666666669,0.625,0.2105263157894737,0.6666666666666666,0.06360120575671213,0.45026814465562653
tile_0291,a close up of a green leaf,aerial view of the golf course at the golf course,an aerial view of a farm and fields,0.24767939992862334,0.3,0.26666666666666666,0.33333333333333326,0.09349477497536716,0.16966690057423767
tile_0292,a bird sitting on a branch in the woods,an aerial view of a green field with a road,an aerial view of a farm in the middle of the country,0.23884377019126307,0.40936537653899097,0.28571428571428575,0.45454545454545453,0.17496747892731795,0.3035145735163532
tile_0293,a green leaf with white flowers,an aerial view of a green field,an aerial view of a farm and fields,0.11942188509563156,0.6191984998215584,0.14285714285714288,0.6666666666666666,0.0,0.45026814465562653
tile_0294,a blur of green leaves,a satellite image of a green field,an aerial view of a green field with trees,0.26959737847033294,0.4294155960430205,0.42857142857142855,0.5,0.2202881505618297,0.317107466580271
tile_0295,a bird is sitting on a branch of a tree,an aerial view of a golf course,an aerial view of a green field with a river,0.3,0.46531361252218256,0.3,0.588235294117647,0.07244081925041986,0.41120705506761873
tile_0296,a green leaf with a white background,an aerial view of the green fields and trees,an aerial view of a farm and fields,0.12383969996431167,0.6666666666666666,0.13333333333333333,0.7058823529411765,0.0,0.615218690896332
tile_0297,a close up of green leaves,an aerial view of a green field,an aerial view of a green field with trees,0.3032653298563167,0.7514772930752859,0.4,0.8750000000000001,0.1908740661302035,0.7765145304745155
