tile_id,classe,caption_lr,caption_sr,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
tile_0153,vegetacao cultivada,"The image shows a mix of land cover types, including trees, fields, and a runway.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0154,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0155,vegetacao cultivada,"The image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0156,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, buildings, and a soccer ball field.",0,0,0.0,0.0,0.0,0.0
tile_0157,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a small vehicle.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0158,campo,"The image shows a mix of land cover types, including trees, rocks, and possibly a building or other structures in the background.","The image shows a mix of land cover types, including trees, grass, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0159,campo,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a golf field.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0160,campo,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0161,campo,"The image shows a mix of land cover types, including trees, a baseball field, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0162,massa dagua,"The image shows a remote sensing scene with a mix of land cover types, including buildings, trees, and a road.","The image shows a mix of land cover types, including buildings, trees, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0163,massa dagua,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0164,massa dagua,The image shows a land cover type of a large body of water.,"The image shows a mix of land cover types, including buildings, trees, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0165,massa dagua,"The image shows a mix of land cover types, including buildings, trees, and a road.","The image shows a mix of land cover types, including buildings, trees, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0166,massa dagua,The image shows a land cover type of a building at the bottom of the image.,"The image shows a mix of land cover types, including trees, a road, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0167,floresta,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a dam.",0,0,0.0,0.0,0.0,0.0
tile_0168,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf course.",0,0,0.0,0.0,0.0,0.0
tile_0169,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0170,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom right.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0171,vegetacao cultivada,The image shows a land cover type of trees at the bottom right.,"The image shows a mix of land cover types, including trees, a golf field, and a roundabout.",0,0,0.0,0.0,0.0,0.0
tile_0172,campo,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, grass, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0173,campo,"The image shows a mix of land cover types, including trees, a roundabout, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a dam, with some trees located at the bottom left and top right.",0,0,0.0,0.0,0.0,0.0
tile_0174,vegetacao cultivada,"The image shows a mix of land cover types, including trees, fields, and a roundabout.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0175,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, buildings, and a dam, with some trees located at the bottom left and top left.",0,0,0.0,0.0,0.0,0.0
tile_0176,campo,"The image shows a remote sensing scene with a mix of land cover types, including trees, a white ship, and a gray ship.","The image shows a mix of land cover types, including trees, buildings, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0177,campo,"The image shows a mix of land cover types, including trees, a golf field, and a roundabout.","The image shows a mix of land cover types, including trees, buildings, and a golf course.",0,0,0.0,0.0,0.0,0.0
tile_0178,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a large white storage tank.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0179,vegetacao cultivada,"The image shows a mix of land cover types, including trees, water, and a large teal colored object in the center.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0180,massa dagua,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0181,massa dagua,"The image shows a coastal area with a mix of land cover types, including trees and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.",0,0,0.0,0.0,0.0,0.0
tile_0182,massa dagua,"The image shows a land cover type of a large area, possibly a field or a park, with some trees and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0183,massa dagua,"The image shows a mix of land cover types, including buildings, trees, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0184,massa dagua,"The image shows a coastal area with a mix of land cover types, including trees and a building.",The image shows a coastal area with a mix of trees and a bridge.,0,0,0.0,0.0,0.0,0.0
tile_0185,floresta,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in moss.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0186,vegetacao cultivada,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0187,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0188,campo,"The image shows a mix of land cover types, including trees, a golf field, and a storage tank.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0189,campo,"The image shows a mix of land cover types, including trees, grass, and a golf field.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0190,campo,"The image shows a mix of land cover types, including trees, shrubs, and a building.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0191,vegetacao cultivada,"The image shows a mix of land cover types, including trees, fields, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0192,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, buildings, and a dam.",0,0,0.0,0.0,0.0,0.0
tile_0193,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0194,campo,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0195,campo,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0196,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a building.","The image shows a mix of land cover types, including trees, a bridge, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0197,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a roundabout.","The image shows a mix of land cover types, including trees, buildings, and a golf course.",0,0,0.0,0.0,0.0,0.0
tile_0198,massa dagua,The image shows a land cover type of a large olive-colored vehicle at the bottom of the scene.,"The image shows a mix of land cover types, including trees, buildings, and a golf course.",0,0,0.0,0.0,0.0,0.0
tile_0199,massa dagua,The image shows a land cover type of trees at the bottom right.,"The image shows a remote sensing scene with a mix of land cover types, including trees and water.",0,0,0.0,0.0,0.0,0.0
tile_0200,massa dagua,The image shows a land cover type of trees at the bottom left.,"The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0201,massa dagua,The image shows a land cover type of a large green area at the bottom right.,The image shows a land cover type of a large green area.,0,0,0.0,0.0,0.0,0.0
tile_0202,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0203,floresta,"The image shows a bridge and some trees in the center, with the bridge being the most prominent feature.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0204,floresta,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0205,vegetacao cultivada,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a dam.","The image shows a mix of land cover types, including trees, a road, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0206,campo,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom right.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0207,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a dam, and a golf field.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0208,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom left and top right corners.","The image shows a mix of land cover types, including trees, a bridge, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0209,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, buildings, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0210,campo,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0211,campo,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0212,campo,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0213,campo,"The image shows a coastal area with a mix of land cover types, including trees, a ship, and a large white ship anchored at the center.","The image shows a mix of land cover types, including trees, a dam, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0214,floresta,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0215,campo,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0216,vegetacao cultivada,"The image shows a coastal area with a mix of land cover types, including trees, a golf course, and a body of water.","The image shows a remote sensing scene with a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0217,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0218,massa dagua,The image shows a land cover type of trees at the bottom left.,"The remote sensing image shows a mix of land cover types, including trees, a road, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0219,massa dagua,"The image shows a coastal area with a mix of land cover types, including a large harbor in the water at the bottom right.","The image shows a mix of land cover types, including trees, grass, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0220,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0221,campo,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0222,campo,"The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, a bridge, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0223,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0224,vegetacao cultivada,The image shows a land cover type of trees at the top right.,"The image shows a bridge and some trees, with the bridge being located at the center and the trees being present on the right side.",0,0,0.0,0.0,0.0,0.0
tile_0225,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a golf field, and a storage tank.","The image shows a mix of land cover types, including trees, buildings, and a roundabout.",0,0,0.0,0.0,0.0,0.0
tile_0226,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0227,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, buildings, and a dam.",0,0,0.0,0.0,0.0,0.0
tile_0228,floresta,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0229,campo,"The image shows a mix of land cover types, including trees, grass, and a golf field.","The image shows a mix of land cover types, including trees, a pond, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0230,floresta,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees and shrubs.","The image shows a mix of land cover types, including trees, a golf field, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0231,floresta,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, dams, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0232,vegetacao cultivada,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a large body of water in the center.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0233,campo,"The image shows a mix of land cover types, including trees, grass, and a small area of land at the bottom left.","The image shows a mix of land cover types, including trees, a bridge, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0234,campo,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0235,massa dagua,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a ship.","The remote sensing image shows a mix of land cover types, including trees, a golf field, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0236,massa dagua,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, grass, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0237,massa dagua,"The image shows a coastal area with a mix of land cover types, including trees and rocks.","The remote sensing image shows a mix of land cover types, including trees, grass, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0238,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0239,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom left and top right corners.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0240,campo,"The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0241,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0242,massa dagua,"The image shows a mix of land cover types, including trees, water, and a building.","The image shows a mix of land cover types, including trees, a golf field, and a body of water.",0,0,0.0,0.0,0.0,0.0
tile_0243,campo,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, buildings, and a dam, with some trees located at the bottom left and top right corners.",0,0,0.0,0.0,0.0,0.0
tile_0244,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0245,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom right corner of the image.","The image shows a mix of land cover types, including trees, a dam, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0246,campo,"The image shows a mix of land cover types, including trees, grass, and a small area of land at the top right corner.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0247,campo,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0248,floresta,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0249,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0250,vegetacao cultivada,"The image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0251,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a golf field.","The image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.",0,0,0.0,0.0,0.0,0.0
tile_0252,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0253,massa dagua,"The image shows a remote sensing scene with a mix of land cover types, including buildings, trees, and a road.","The image shows a mix of land cover types, including trees, grass, and a football field.",0,0,0.0,0.0,0.0,0.0
tile_0254,massa dagua,"The image shows a remote sensing scene with a mix of land cover types, including trees, flowers, and possibly a building or other structures in the background.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0255,vegetacao cultivada,"The image shows a mix of land cover types, including trees, flowers, and possibly a building or other structures in the background.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0256,massa dagua,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, grass, and a body of water.",0,0,0.0,0.0,0.0,0.0
tile_0257,vegetacao cultivada,"The image shows a coastal area with a mix of land cover types, including trees, a ship, and a gray ship at the bottom.","The image shows a mix of land cover types, including trees, a dam, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0258,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf course.",0,0,0.0,0.0,0.0,0.0
tile_0259,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in leaves.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0260,campo,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom left and top right corners.","The image shows a mix of land cover types, including trees, grass, and a body of water.",0,0,0.0,0.0,0.0,0.0
tile_0261,campo,"The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0262,floresta,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees and shrubs.","The image shows a mix of land cover types, including trees, buildings, and a golf course.",0,0,0.0,0.0,0.0,0.0
tile_0263,campo,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, a bridge, and a dam.",0,0,0.0,0.0,0.0,0.0
tile_0264,campo,The image shows a forest area with some trees at the bottom left and center.,"The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0265,campo,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in moss.","The image shows a mix of land cover types, including trees, a golf course, and a pond.",0,0,0.0,0.0,0.0,0.0
tile_0266,campo,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, a dam, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0267,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0268,floresta,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0269,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a road, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0270,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0271,massa dagua,The image shows a land cover type of a large green area.,"The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0272,massa dagua,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0273,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom left and top right corners.","The image shows a mix of land cover types, including trees, a dam, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0274,campo,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a dam, with some trees located at the bottom left and top left corners.",0,0,0.0,0.0,0.0,0.0
tile_0275,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a roundabout.",0,0,0.0,0.0,0.0,0.0
tile_0276,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in leaves.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0277,vegetacao cultivada,"The image shows a remote sensing scene with a mix of land cover types, including trees, a rock, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0278,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a pond.",0,0,0.0,0.0,0.0,0.0
tile_0279,campo,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in moss.","The image shows a mix of land cover types, including trees, buildings, and a dam, with some trees located at the bottom left and top right.",0,0,0.0,0.0,0.0,0.0
tile_0280,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, buildings, and a roundabout.",0,0,0.0,0.0,0.0,0.0
tile_0281,vegetacao cultivada,"The image shows a mix of land cover types, including trees, grass, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0282,campo,"The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0283,campo,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a dam, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0284,campo,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, buildings, and a dam.",0,0,0.0,0.0,0.0,0.0
tile_0285,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0286,floresta,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0287,vegetacao cultivada,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0288,campo,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf course, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0289,massa dagua,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, grass, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0290,vegetacao cultivada,The image shows a land cover type of trees at the bottom right.,"The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0291,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, fields, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0292,campo,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0293,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0294,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, grass, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0295,campo,"The image shows a mix of land cover types, including trees, shrubs, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a golf course.",0,0,0.0,0.0,0.0,0.0
tile_0296,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a dam, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0297,vegetacao cultivada,"The image shows a mix of land cover types, including trees, grass, and leaves, with some areas appearing to be covered in trees.","The image shows a mix of land cover types, including trees, a dam, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0298,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0299,vegetacao cultivada,"The image shows a mix of land cover types, including trees, grass, and a small area of water at the bottom right.","The image shows a mix of land cover types, including trees, buildings, and a roundabout.",0,0,0.0,0.0,0.0,0.0
tile_0300,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0301,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0302,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
