tile_id,classe,caption_lr,caption_sr,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
tile_0226,cultivated vegetation,a green leaf with white flowers,an aerial view of a green field with trees,0.0,0.0,0.0,0.0,0.0,0.0
tile_0227,cultivated vegetation,a close up of a green leaf,an aerial view of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0228,forest,a green and white background with a small white flower,an aerial view of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0229,field,a green and white background with a small white flower,an aerial view of the green fields and trees,0.0,0.0,0.0,0.0,0.0,0.0
tile_0230,forest,a blur of a leaf,an aerial view of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0231,forest,a blur of a tree,a satellite image of a green forest,0.0,0.14285714285714285,0.0,0.25,0.0,0.33517574332792605
tile_0232,cultivated vegetation,a black and white photo of a man in a suit,a green forest with a river running through it,0.0,0.0,0.0,0.0,0.0,0.0
tile_0233,field,a green leaf with white spots,an aerial view of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0234,field,a green and white flower with a white background,an aerial view of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0235,water body,a bunch of flowers,a green leaf,0.0,0.0,0.0,0.0,0.0,0.0
tile_0236,water body,a black cat is sitting on a white surface,a piece of broccote,0.0,0.0,0.0,0.0,0.0,0.0
tile_0237,water body,a bunch of green leaves floating in the air,a green area,0.0,0.0,0.0,0.0,0.0,0.0
tile_0238,cultivated vegetation,a tree with green leaves in the fore,a satellite image of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0239,cultivated vegetation,a green plant with white flowers in the background,a satellite image of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0240,field,a green leaf with a white flower on it,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0241,cultivated vegetation,a blur of leaves,an aerial view of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0242,water body,a close up of a green leaf,a green field with trees and water,0.0,0.14285714285714285,0.0,0.22222222222222224,0.0,0.1757860783933462
tile_0243,field,a green gems stone,an aerial view of the site of the former fort,0.0,0.0,0.0,0.0,0.0,0.0
tile_0244,cultivated vegetation,a green and white background with a small white dot,an aerial view of the golf course at the golf club,0.0,0.0,0.0,0.0,0.0,0.0
tile_0245,cultivated vegetation,a green leaf with white spots,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0246,field,a green background with a blur of leaves,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0247,field,a green background with a white background,a satellite image of the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0248,forest,a blur of a tree in the forest,a green field with a small pond in the middle,0.12500000000000003,0.0,0.2222222222222222,0.0,0.3032160644503863,0.0
tile_0249,cultivated vegetation,a blur of green leaves,an aerial view of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0250,cultivated vegetation,a blur of a tree in the forest,a satellite image of a green area with a river and a forest,0.0,0.0,0.0,0.0,0.0,0.0
tile_0251,cultivated vegetation,a green tree in the middle of a field,an aerial view of the park,0.0,0.0,0.0,0.0,0.0,0.0
tile_0252,cultivated vegetation,a close up of a green leaf,an aerial view of a green field with a river,0.0,0.0,0.0,0.0,0.0,0.0
tile_0253,water body,a group of black and white butterflies flying in the sky,a green leaf,0.0,0.0,0.0,0.0,0.0,0.0
tile_0254,water body,a vase with flowers in it,a satellite image of a green island,0.0,0.0,0.0,0.0,0.0,0.0
tile_0255,cultivated vegetation,a green plant with a white background,a satellite image of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0256,water body,a white and black cat is looking up at the camera,a green leaf,0.0,0.0,0.0,0.0,0.0,0.0
tile_0257,cultivated vegetation,a blur of a tree in the sky,an aerial view of a green field with a river,0.0,0.0,0.0,0.0,0.0,0.0
tile_0258,cultivated vegetation,a green leaf with white spots,an aerial view of the village of the village of the village of the village of the village of the village,0.0,0.0,0.0,0.0,0.0,0.0
tile_0259,cultivated vegetation,a blur of a green leaf,an aerial view of a green field with trees,0.0,0.0,0.0,0.0,0.0,0.0
tile_0260,field,a green and white flower with a white flower in the middle,a golf course with a green field and trees,0.0,0.11111111111111109,0.0,0.19999999999999998,0.0,0.2789425453258252
tile_0261,field,a green leaf with a white background,an aerial view of the river and surrounding farmland,0.0,0.0,0.0,0.0,0.0,0.0
tile_0262,forest,a green leaf with white spots,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0263,field,a green and white background with a small bird,a green field with a river running through it,0.0,0.11111111111111109,0.0,0.19999999999999998,0.0,0.2789425453258252
tile_0264,field,a bird is sitting on a branch of a tree,an aerial view of a green field with a river,0.0,0.10000000000000002,0.0,0.18181818181818182,0.0,0.2596979932401625
tile_0265,field,a close up of a green leaf,aerial view of the golf course at the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0266,field,a blur of a tree in the forest,a green field with a small lake in the middle,0.0,0.10000000000000002,0.0,0.18181818181818182,0.0,0.25969799324016246
tile_0267,cultivated vegetation,a tree with green leaves in the background,a satellite image of a green field with a road,0.0,0.0,0.0,0.0,0.0,0.0
tile_0268,forest,a green background with a white and black pattern,a green and white surface with a small patch of water,0.0,0.0,0.0,0.0,0.0,0.0
tile_0269,cultivated vegetation,a blur of a leaf,a satellite image of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0270,cultivated vegetation,a black and white dog sitting on top of a green leaf,an aerial view of a green field and a lake,0.0,0.0,0.0,0.0,0.0,0.0
tile_0271,water body,a green and white diamond,a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0272,water body,a green plant with a white background,a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0273,cultivated vegetation,a close up of a green leaf,an aerial view of the green fields and trees,0.0,0.0,0.0,0.0,0.0,0.0
tile_0274,field,a green leaf with pink flowers in the background,a satellite image of a lake and a forest,0.0,0.0,0.0,0.0,0.0,0.0
tile_0275,cultivated vegetation,a green background with small white dots,an aerial view of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0276,cultivated vegetation,a small bird sitting on top of a green leaf,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0277,cultivated vegetation,a green leaf with white flowers,an aerial view of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0278,cultivated vegetation,a green and white camouflage cam cam cam,an aerial view of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0279,field,a close up of a green leaf,an aerial view of a green field,0.0,0.14285714285714285,0.0,0.25,0.0,0.3032160644503863
tile_0280,cultivated vegetation,a green and white flower with a black center,a satellite image of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0281,cultivated vegetation,a green background with lots of small leaves,a satellite image of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0282,field,a green leaf with a white background,an aerial view of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0283,field,a green background with a white flower,an aerial view of a green field,0.0,0.14285714285714285,0.0,0.25,0.0,0.3032160644503863
tile_0284,field,a green leaf with white flowers,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0285,cultivated vegetation,a green plant with white flowers,an aerial view of a green field with a small lake,0.0,0.0,0.0,0.0,0.0,0.0
tile_0286,forest,a blur of a tree in the forest,a green area with a small lake in the middle,0.12500000000000003,0.0,0.2222222222222222,0.0,0.3032160644503863,0.0
tile_0287,cultivated vegetation,a green leaf with a white background,a golf course in the woods,0.0,0.0,0.0,0.0,0.0,0.0
tile_0288,field,a blur of a tree,an aerial view of a green field with a road,0.0,0.10000000000000002,0.0,0.18181818181818182,0.0,0.2596979932401625
tile_0289,water body,a white plate with a bunch of black and white flowers,a green leaf,0.0,0.0,0.0,0.0,0.0,0.0
tile_0290,cultivated vegetation,a white apple sitting on top of a pile of green leaves,a lake surrounded by green grass and trees,0.0,0.0,0.0,0.0,0.0,0.0
tile_0291,cultivated vegetation,a close up of a green leaf,aerial view of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0292,field,a bird sitting on a branch in the woods,an aerial view of a green field with a road,0.0,0.10000000000000002,0.0,0.18181818181818182,0.0,0.2596979932401625
tile_0293,cultivated vegetation,a green leaf with white flowers,an aerial view of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0294,cultivated vegetation,a blur of green leaves,a satellite image of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0295,field,a bird is sitting on a branch of a tree,an aerial view of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0296,cultivated vegetation,a green leaf with a white background,an aerial view of the green fields and trees,0.0,0.0,0.0,0.0,0.0,0.0
tile_0297,cultivated vegetation,a close up of green leaves,an aerial view of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0298,cultivated vegetation,a green background with white flowers,a satellite image of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0299,cultivated vegetation,a green leaf with white spots,an aerial view of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0300,cultivated vegetation,a green leaf with white flowers in the background,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0301,cultivated vegetation,a bunch of green leaves,a green field with a small lake in the middle,0.0,0.0,0.0,0.0,0.0,0.0
tile_0302,cultivated vegetation,a green background with leaves,a golf course in the woods,0.0,0.0,0.0,0.0,0.0,0.0
tile_0303,cultivated vegetation,a green plant with white flowers in the background,a golf course in the woods,0.0,0.0,0.0,0.0,0.0,0.0
tile_0304,forest,a blur of a tree in the forest,an aerial view of a green field and a river,0.12500000000000003,0.0,0.2222222222222222,0.0,0.3032160644503863,0.0
tile_0305,forest,a white flower with a green stem,a satellite image of a green area with a small patch of land,0.0,0.0,0.0,0.0,0.0,0.0
tile_0306,cultivated vegetation,a blur of a tree,a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0307,water body,a white flower with green leaves on it,a green leaf with a black spot,0.0,0.0,0.0,0.0,0.0,0.0
tile_0308,cultivated vegetation,a green leaf with a white background,aerial view of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0309,field,a green leaf with a white background,an aerial view of a green field,0.0,0.14285714285714285,0.0,0.25,0.0,0.3032160644503863
tile_0310,cultivated vegetation,a green leaf with white flowers in the background,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0311,cultivated vegetation,a green leaf with a white background,an aerial view of the green fields and trees,0.0,0.0,0.0,0.0,0.0,0.0
tile_0312,cultivated vegetation,green glitter,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0313,cultivated vegetation,a close up of a green plant with leaves,an aerial view of the green fields and trees,0.0,0.0,0.0,0.0,0.0,0.0
tile_0314,cultivated vegetation,a green leaf with a white background,an aerial view of a green field with a river running through it,0.0,0.0,0.0,0.0,0.0,0.0
tile_0315,cultivated vegetation,a close up of a green leaf,an aerial view of a green field with a river,0.0,0.0,0.0,0.0,0.0,0.0
tile_0316,cultivated vegetation,a green leaf with white spots,a green forest with a river running through it,0.0,0.0,0.0,0.0,0.0,0.0
tile_0317,forest,a close up of a green leaf,a green field with a road and trees,0.0,0.0,0.0,0.0,0.0,0.0
tile_0318,field,a green leaf with a white spot,an aerial view of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0319,forest,a green leaf with white spots,a green field with a river running through it,0.0,0.0,0.0,0.0,0.0,0.0
tile_0320,cultivated vegetation,a green leaf with white flowers in the background,a satellite image of a green forest,0.0,0.0,0.0,0.0,0.0,0.0
tile_0321,cultivated vegetation,a green leaf with white flowers in the background,an aerial view of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0322,forest,a close up of a leaf with a white background,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0323,forest,a green tree with white flowers,a green field with a white flower,0.0,0.0,0.0,0.0,0.0,0.0
tile_0324,field,a blur of a person,a satellite image of a green field,0.0,0.14285714285714285,0.0,0.25,0.0,0.33517574332792605
tile_0325,forest,a man in a suit and tie is standing in front of a tree,a plane flying over a lush green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0326,cultivated vegetation,a close up of a green leaf,a satellite image of a green field with a house in the middle,0.0,0.0,0.0,0.0,0.0,0.0
tile_0327,cultivated vegetation,a green background with small leaves,a green field with a small patch of land,0.0,0.0,0.0,0.0,0.0,0.0
tile_0328,cultivated vegetation,a white flower in the middle of a green field,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0329,cultivated vegetation,a green plant with white flowers,an aerial view of the area where the site of the proposed site is located,0.0,0.0,0.0,0.0,0.0,0.0
tile_0330,cultivated vegetation,a close up of a green leaf,an aerial view of a green field with a river running through it,0.0,0.0,0.0,0.0,0.0,0.0
tile_0331,cultivated vegetation,a bunch of green leaves,aerial view of the green fields,0.0,0.0,0.0,0.0,0.0,0.0
tile_0332,cultivated vegetation,a close up of a green leaf,an aerial view of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0333,cultivated vegetation,a green leaf with white spots,aerial view of golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0334,cultivated vegetation,a close up of a green leaf,an aerial view of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0335,cultivated vegetation,a close up of a green leaf,an aerial view of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0336,forest,a green plant with a white flower,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0337,cultivated vegetation,a green gems stone,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0338,cultivated vegetation,a green cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam,a satellite image of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0339,field,a green emerald gems,an aerial view of the green fields and trees,0.0,0.0,0.0,0.0,0.0,0.0
tile_0340,forest,a green background with white flowers,a green forest with a small patch of land,0.0,0.11111111111111109,0.0,0.19999999999999998,0.0,0.2789425453258252
tile_0341,cultivated vegetation,a green leaf with a white flower,a green forest with a road and trees,0.0,0.0,0.0,0.0,0.0,0.0
tile_0342,cultivated vegetation,a green leaf with white spots,an aerial view of a green field with trees,0.0,0.0,0.0,0.0,0.0,0.0
tile_0343,field,a green tree with a white stripe on it,an aerial view of the site of the former military base,0.0,0.0,0.0,0.0,0.0,0.0
tile_0344,cultivated vegetation,a leaf with a white line on it,a satellite image of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0345,cultivated vegetation,a close up of a green leaf,aerial view of the river,0.0,0.0,0.0,0.0,0.0,0.0
tile_0346,cultivated vegetation,a green leaf with a white background,an aerial view of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0347,field,a close up of a green leaf,an aerial view of a green field with trees,0.0,0.11111111111111109,0.0,0.19999999999999998,0.0,0.2596979932401625
tile_0348,forest,a green leaf with a blur of the leaves,a green field with a river running through it,0.0,0.0,0.0,0.0,0.0,0.0
tile_0349,cultivated vegetation,a green leaf with white spots,a green golf course with a hole in the middle,0.0,0.0,0.0,0.0,0.0,0.0
tile_0350,cultivated vegetation,a green and white background with small leaves,aerial view of the countryside,0.0,0.0,0.0,0.0,0.0,0.0
tile_0351,cultivated vegetation,a close up of a green leaf,an aerial view of a green field with a road,0.0,0.0,0.0,0.0,0.0,0.0
tile_0352,cultivated vegetation,a close up of a green leaf,an aerial view of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0353,cultivated vegetation,a green background with a blur effect,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0354,cultivated vegetation,a green and white background with a small bird,an aerial view of a green field,0.0,0.0,0.0,0.0,0.0,0.0
tile_0355,field,a blur of a person walking on a path,a large field with a small pond in the middle,0.0,0.10000000000000002,0.0,0.18181818181818182,0.0,0.25969799324016246
tile_0356,cultivated vegetation,a camouflage cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam,aerial view of the green fields,0.0,0.0,0.0,0.0,0.0,0.0
tile_0357,cultivated vegetation,a green gems,aerial view of the golf course at the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0358,cultivated vegetation,a green and white image of a man,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0359,field,a green leaf with a white flower in the middle,a golf course in the woods,0.0,0.0,0.0,0.0,0.0,0.0
tile_0360,field,a green leaf with a blur effect,an aerial view of a green field with a road,0.0,0.10000000000000002,0.0,0.18181818181818182,0.0,0.2596979932401625
tile_0361,field,a green leaf with a white stripe,a satellite image of a green field,0.0,0.14285714285714285,0.0,0.25,0.0,0.33517574332792605
tile_0362,field,a close up of a green leaf,an aerial view of the river and surrounding farmland,0.0,0.0,0.0,0.0,0.0,0.0
tile_0363,cultivated vegetation,a small bird perched on a leaf,a satellite image of a green field with a river running through it,0.0,0.0,0.0,0.0,0.0,0.0
tile_0364,cultivated vegetation,a green leaf with white flowers,an aerial view of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0365,field,a close up of a green leaf,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0366,cultivated vegetation,a green leaf with a white background,a satellite image of a river running through a green landscape,0.0,0.0,0.0,0.0,0.0,0.0
tile_0367,cultivated vegetation,a close up of a leaf with a blur,a satellite image of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0368,cultivated vegetation,a close up of a green leaf,an aerial view of a green field with a small house,0.0,0.0,0.0,0.0,0.0,0.0
tile_0369,forest,a green leaf with white spots,a satellite image of the golf course at the golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0370,cultivated vegetation,a blur of green leaves,aerial view of the green fields,0.0,0.0,0.0,0.0,0.0,0.0
tile_0371,forest,a small white flower on a green leaf,a satellite image of a green field with a lake,0.0,0.0,0.0,0.0,0.0,0.0
tile_0372,cultivated vegetation,a green leaf with white spots,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0373,cultivated vegetation,a bird is sitting on a branch in the woods,an aerial view of a golf course,0.0,0.0,0.0,0.0,0.0,0.0
tile_0374,field,a close up of a green leaf,an aerial view of the site of the battle of waterloo,0.0,0.0,0.0,0.0,0.0,0.0
tile_0375,cultivated vegetation,a pink flower with green leaves in the background,aerial view of the golf course at the golf club,0.0,0.0,0.0,0.0,0.0,0.0
tile_0376,cultivated vegetation,a close up of a green leaf,a large body of water,0.0,0.0,0.0,0.0,0.0,0.0
tile_0377,field,a bunch of white flowers on a black background,a green field with a small patch of land,0.0,0.11111111111111109,0.0,0.19999999999999998,0.0,0.2789425453258252
