region,tile_id,caption_lr,caption_sr,caption_gt,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
R1,tile_0181,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing more densely vegetated than others.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.",0.6086956521739131,1.0,0.7142857142857143,1.0,0.5745006386739181,1.0
R1,tile_0182,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.",0.782608695652174,0.95,0.8372093023255814,0.95,0.741869306773758,0.8901087250340664
R1,tile_0183,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a coastal area with a mix of land cover types, including trees, water, and a single ship.","The remote sensing image shows a mix of land cover types, including trees, grass, and a building.",0.6956521739130435,0.65,0.7999999999999999,0.7027027027027027,0.6639988933107009,0.5292787729124184
R1,tile_0184,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.",0.7894736842105263,0.8731398526961766,0.8571428571428572,0.9032258064516128,0.7195469560601188,0.8586557982260813
R1,tile_0185,"The image shows a mix of land cover types, including trees, a road, and a golf field.","The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.7647058823529411,0.8235294117647058,0.8749999999999999,0.8749999999999999,0.8037311277734124,0.8037311277734124
R1,tile_0186,"The image shows a mix of land cover types, including a building, trees, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.875,1.0,0.9032258064516128,1.0,0.8586557982260813,1.0000000000000009
R1,tile_0187,"The image shows a mix of land cover types, including a building, trees, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.875,0.875,0.9032258064516128,0.9032258064516128,0.8586557982260813,0.8586557982260813
R1,tile_0188,The image shows a land cover type of trees at the top.,"The image shows a remote sensing scene with a bridge, some trees, and a road at the top left corner, while the land cover type visible is a mix of trees and water.","The image shows a mix of land cover types, including trees, a bridge, and a dam.",0.4179765978347104,0.3939393939393939,0.5714285714285715,0.5306122448979591,0.4616980536470274,0.4790390305119505
R1,tile_0189,"The image shows a coastal area with a mix of land cover types, including trees and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, at the top.","The remote sensing image shows a coastal area with a mix of land cover types, including trees, sand, and water.",0.7456994306786414,0.7489969579077136,0.8421052631578948,0.7692307692307692,0.7484587254742487,0.6251036697257549
R1,tile_0190,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a coastal area with a mix of land cover types, including trees and water.","The remote sensing image shows a mix of land cover types, including trees, a ship, and a large ship at the bottom.",0.7238699344287677,0.5260156355389275,0.761904761904762,0.6666666666666667,0.5607043607719008,0.4896343412521626
R1,tile_0191,The image shows a land cover type of trees at the bottom right.,"The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.","The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.",0.3393994081674645,0.5833333333333334,0.5,0.6511627906976745,0.3798519158153683,0.5697576464541503
R1,tile_0192,The image shows a land cover type of trees at the bottom of the scene.,"The image shows a mix of land cover types, including trees, a road, and a small area of land at the bottom left.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.4365699263480883,0.6086956521739131,0.5161290322580646,0.7692307692307693,0.4525435124638322,0.7220961437736247
R1,tile_0193,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and some areas of water.",0.7640512797684261,0.7640512797684261,0.8780487804878049,0.8780487804878049,0.8031269401552696,0.8031269401552696
R1,tile_0194,"The image shows a remote sensing scene with a mix of land cover types, including grass, trees, and a building.","The image shows a mix of land cover types, including trees, a road, and a golf field.","The remote sensing image shows a mix of land cover types, including trees, a road, and a building.",0.85,0.8319468916366543,0.8947368421052632,0.8571428571428571,0.7846808650367368,0.7096597996236947
R1,tile_0195,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a golf field.","The image shows a mix of land cover types, including buildings, trees, and a road.","The image shows a mix of land cover types, including buildings, trees, and a road.",0.5909090909090909,1.0,0.7567567567567568,1.0,0.6572609643459296,1.0000000000000009
R1,tile_0196,The image shows a land cover type of trees at the top.,"The image shows a remote sensing scene with a single airplane in the center, surrounded by various land cover types.","The image shows a remote sensing scene with a building and trees in the center, surrounded by a mix of land cover types including trees, grass, and a building.",0.1818908059767365,0.5101025212974187,0.4390243902439025,0.6938775510204082,0.3803927657956541,0.5092639457584032
R1,tile_0197,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The remote sensing image shows a mix of land cover types, including trees, water, and a single bridge.",0.7095666526675843,0.75,0.7878787878787877,0.7894736842105262,0.6226326941910715,0.6536225502158088
R1,tile_0198,The image shows a land cover type of trees at the top left.,"The image shows a remote sensing scene with a bridge and some trees at the bottom left, and a large bridge at the bottom right.","The remote sensing image shows a mix of land cover types, including trees, water, and a single bridge.",0.3665374452510536,0.32,0.5161290322580646,0.4651162790697674,0.3798519158153683,0.3490507370313555
R1,tile_0199,"The image shows a coastal area with a mix of land cover types, including trees and a road.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.",0.5174948354144033,1.0,0.6666666666666666,1.0,0.6003293061879539,1.0000000000000002
R1,tile_0200,The image shows a land cover type of trees at the bottom left.,"The image shows a remote sensing scene with a mix of land cover types, including trees, a bridge, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.4274968157481276,0.7619047619047619,0.5517241379310345,0.8648648648648648,0.4354805056807227,0.7886507647472073
R1,tile_0201,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a small area of land at the bottom.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.",0.8488632189620754,0.7307692307692307,0.9230769230769232,0.8260869565217392,0.8901087250340664,0.7812830822703553
R1,tile_0202,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, a building, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.",1.0,0.9047619047619048,1.0,0.9268292682926828,1.0,0.8901087250340664
R1,tile_0203,The image shows a land cover type of trees at the top left.,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.",0.3142706420773091,0.6209938024972841,0.4848484848484849,0.7428571428571429,0.3655598561689568,0.5951143166387044
R1,tile_0204,"The image shows a remote sensing scene with a mix of land cover types, including trees, flowers, and possibly a building or other structures in the background.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.",0.6666666666666666,0.8488632189620754,0.8085106382978724,0.9230769230769232,0.6998302493549633,0.8901087250340664
R1,tile_0205,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single building.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a small area of land at the top right corner.","The remote sensing image shows a mix of land cover types, including trees, grass, and a small area of land at the top.",0.6493974591976522,0.7241379310344828,0.6818181818181819,0.8461538461538461,0.5924984995473559,0.8206910824432043
R1,tile_0206,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single building.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a bridge.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.",0.9047619047619048,0.9523809523809524,0.9047619047619048,0.9523809523809524,0.8448951934138228,0.8901087250340664
R1,tile_0207,The image shows a land cover type of trees at the bottom right.,"The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.4274968157481276,0.875,0.5517241379310345,0.9375,0.4354805056807227,0.8586557982260813
R1,tile_0208,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000009,1.0000000000000009
R1,tile_0209,The image shows a land cover type of trees at the bottom left.,"The image shows a mix of land cover types, including trees, roads, and a bridge.","The image shows a mix of land cover types, including trees, a soccer field, and a road.",0.3958454126262916,0.7584835431705546,0.5333333333333333,0.8125,0.4143149501753323,0.6914890639979083
R1,tile_0210,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a road, and a golf field.","The image shows a mix of land cover types, including trees, fields, and a road.",0.9333333333333332,0.7647058823529411,0.9333333333333332,0.8749999999999999,0.8586557982260813,0.8037311277734124
R1,tile_0211,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a road, and a bridge.","The image shows a mix of land cover types, including trees, fields, and a road.",0.9333333333333332,0.8125,0.9333333333333332,0.9032258064516128,0.8586557982260813,0.8586557982260813
R1,tile_0212,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a bridge, some trees, and a road, with the bridge being the most prominent feature in the center.","The image shows a remote sensing scene with a bridge, some trees, and a road at the top.",0.6,0.5769230769230769,0.6842105263157895,0.7272727272727274,0.4929105251558255,0.7203046229668182
R1,tile_0213,"The image shows a coastal area with a mix of land cover types, including trees and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single bridge.","The remote sensing image shows a mix of land cover types, including trees, water, and a single building.",0.6666666666666666,0.8095238095238095,0.7222222222222222,0.8717948717948718,0.5537528826695526,0.7958643368783646
R1,tile_0214,The image shows a land cover type of trees at the bottom left.,"The image shows a coastal area with a mix of land cover types, including trees and water.","The remote sensing image shows a coastal area with a mix of land cover types, including trees, water, and a single ship.",0.2694568801941531,0.6575195444236592,0.4571428571428572,0.8717948717948718,0.3412321745265541,0.8093107136677958
R1,tile_0215,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single bridge.","The remote sensing image shows a mix of land cover types, including trees, a bridge, and a ship.",0.6521739130434783,0.7619047619047619,0.7317073170731708,0.8717948717948718,0.588347227564739,0.7484587254742483
R1,tile_0216,The image shows a land cover type of trees at the bottom right.,"The remote sensing image shows a mix of land cover types, including trees, water, and a single building.","The remote sensing image shows a mix of land cover types, including trees, water, and a single ship.",0.3665374452510536,0.9444444444444444,0.5161290322580646,0.9444444444444444,0.3798519158153683,0.8836351388995085
R1,tile_0217,The image shows a land cover type of trees at the bottom left.,"The image shows a mix of land cover types, including trees, a road, and a golf field.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.4274968157481276,0.8235294117647058,0.5517241379310345,0.9090909090909092,0.4354805056807227,0.8037311277734124
R1,tile_0218,"The image shows a mix of land cover types, including trees, grass, and a small area of water at the bottom right.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.","The remote sensing image shows a mix of land cover types, including trees, buildings, and a road.",0.5909090909090909,0.7142857142857143,0.6666666666666667,0.8421052631578947,0.5385540092401335,0.7846808650367368
R1,tile_0219,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.6842105263157895,0.6842105263157895,0.7647058823529413,0.7647058823529413,0.5951143166387044,0.5951143166387044
R1,tile_0220,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a small area of land at the top.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the top.",0.6521739130434783,0.8846153846153846,0.6521739130434783,0.9387755102040816,0.5280405718734764,0.9340000390692902
R1,tile_0221,The image shows a land cover type of trees at the top.,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a small area of land at the bottom right.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.",0.2759095808785817,0.8888888888888888,0.5555555555555556,0.9411764705882352,0.5402526498287765,0.9361362641191217
R1,tile_0222,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a field.",0.8561064820506427,0.8053415603309687,0.8780487804878048,0.8500000000000001,0.791528979180192,0.791528979180192
R1,tile_0223,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The remote sensing image shows a mix of land cover types, including trees, grass, and a small area of land at the bottom right.",0.4756367512814896,0.5174948354144033,0.6666666666666667,0.619047619047619,0.6051181215056205,0.5434263356844895
R1,tile_0224,"The image shows a mix of land cover types, including trees, grass, and a golf field.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the bottom left.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.",0.4928061610165146,0.9583333333333334,0.65,0.9583333333333334,0.5687131641027124,0.9318271087105182
R1,tile_0225,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, a bridge, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.65,0.6190476190476191,0.7428571428571429,0.7222222222222222,0.5951143166387044,0.5951143166387044
R1,tile_0226,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, a ship, and a tugboat.","The image shows a mix of land cover types, including trees, a bridge, and a building.",0.75,0.6666666666666666,0.8333333333333334,0.7567567567567567,0.6862931425636344,0.5951143166387044
R1,tile_0227,"The image shows a mix of land cover types, including trees, a road, and a car.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,1.0,0.9032258064516128,1.0,0.8586557982260813,1.0000000000000009
R1,tile_0228,"The image shows a coastal area with a mix of land cover types, including trees, a building, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, a river, and a bridge.","The image shows a mix of land cover types, including trees, a bridge, and a dam.",0.7,0.6666666666666666,0.7777777777777777,0.8108108108108109,0.6226326941910715,0.6862931425636344
R1,tile_0229,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The remote sensing image shows a mix of land cover types, including trees, a river, and a bridge.","The image shows a remote sensing scene with a mix of land cover types, including trees, a river, and a bridge.",0.8561064820506427,0.846481724890614,0.8780487804878048,0.923076923076923,0.791528979180192,0.8896791439503298
R1,tile_0230,"The image shows a remote sensing scene with a mix of land cover types, including a large bridge and a small bridge, as well as a road and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, fields, and a building.",0.4333333333333333,0.8666666666666667,0.5777777777777778,0.8666666666666667,0.459561112275173,0.7357532581618298
R1,tile_0231,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a road, and a bridge.","The image shows a mix of land cover types, including trees, a dam, and a road.",0.7894736842105263,0.875,0.8571428571428572,0.9375,0.7195469560601188,0.8586557982260813
R1,tile_0232,"The image shows a bridge and some trees, with the bridge being the most prominent feature in the scene.","The image shows a mix of land cover types, including trees, crops, and a road.","The image shows a mix of land cover types, including trees, a road, and a building.",0.3157894736842105,0.8107727203607354,0.3428571428571428,0.9032258064516128,0.2653200403320923,0.8586557982260813
R1,tile_0233,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.",0.9,0.95,0.9,0.95,0.791528979180192,0.8901087250340664
R1,tile_0234,"The image shows a mix of land cover types, including buildings, trees, and a road.","The image shows a mix of land cover types, including trees, roads, and a bridge.","The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",0.8751733190429475,0.7584835431705546,0.9375,0.8749999999999999,0.9317157650164152,0.8037311277734124
R1,tile_0235,"The image shows a coastal area with a mix of land cover types, including buildings, trees, and a road.","The image shows a mix of land cover types, including trees, roads, and a bridge.","The image shows a mix of land cover types, including trees, roads, and a bridge.",0.6842105263157895,1.0,0.7647058823529413,1.0,0.6226326941910715,1.0000000000000009
R1,tile_0236,The image shows a land cover type of trees at the top left.,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.4616790333940838,1.0,0.5714285714285715,1.0,0.4354805056807227,1.0000000000000009
R1,tile_0237,The image shows a land cover type of trees at the top.,"The remote sensing image shows a mix of land cover types, including a bridge, buildings, trees, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.4543004567916529,0.7894736842105263,0.5925925925925926,0.8823529411764706,0.4616980536470274,0.8287857939569991
R1,tile_0238,The image shows a land cover type of trees at the top.,"The image shows a mix of land cover types, including trees, water, and a bridge.","The remote sensing image shows a mix of land cover types, including trees, a bridge, and a road.",0.3538095514990362,0.7095666526675843,0.5333333333333333,0.8484848484848485,0.4198014633726794,0.7581559064446654
R1,tile_0239,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a small area of land at the bottom right.","The remote sensing image shows a mix of land cover types, including trees, water, and a single building.",0.7641487028727831,0.5925925925925926,0.8484848484848485,0.711111111111111,0.7195469560601189,0.6611858793468711
R1,tile_0240,The image shows a land cover type of trees at the center.,"The image shows a coastal area with a mix of land cover types, including trees and a golf field.","The remote sensing image shows a mix of land cover types, including trees, a bridge, and a road.",0.3538095514990362,0.6842105263157895,0.5333333333333333,0.7567567567567567,0.4198014633726794,0.5537528826695525
R1,tile_0241,The image shows a land cover type of trees at the bottom right.,"The image shows a remote sensing scene with a mix of land cover types, including trees and grass.","The image shows a coastal area with a mix of land cover types, including trees and water.",0.4523947572871905,0.7777777777777778,0.5333333333333333,0.7999999999999999,0.395963015462062,0.6353288195669101
R1,tile_0242,"The image shows a remote sensing scene with a mix of land cover types, including trees and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees and buildings.","The image shows a coastal area with a mix of trees and buildings, with some trees located at the bottom left and right.",0.4263988078591719,0.4208139602205369,0.4761904761904761,0.5365853658536586,0.4001742158421656,0.4485142546294817
R1,tile_0243,"The image shows a remote sensing scene with a mix of land cover types, including trees and water.","The image shows a remote sensing scene with a mix of land cover types, including trees and a building.","The remote sensing image shows a coastal area with a mix of land cover types, including trees and water.",0.8934061650786117,0.8421052631578947,0.918918918918919,0.8421052631578947,0.8363150240554545,0.7402488607167944
R1,tile_0244,"The image shows a remote sensing scene with a mix of land cover types, including trees and a building.","The image shows a coastal area with a mix of land cover types, including trees and a building.","The remote sensing image shows a mix of land cover types, including trees and a building, located at the bottom of the image.",0.639598211788758,0.547058148286698,0.761904761904762,0.6829268292682927,0.7294002964824216,0.6309171332471277
R1,tile_0245,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees and a building.","The remote sensing image shows a mix of land cover types, including trees, buildings, and a road.",0.7894736842105263,0.7368421052631579,0.8333333333333333,0.8333333333333333,0.6906579940599964,0.7258060976371985
R1,tile_0246,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a building.","The image shows a coastal area with a mix of trees and water, with some trees located at the bottom right.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.65,0.3809523809523809,0.7428571428571429,0.5,0.5951143166387044,0.3421426846294885
R1,tile_0247,"The image shows a remote sensing scene with a mix of land cover types, including trees, mountains, and a snow-covered area.","The remote sensing image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a windmill, and a road.",0.6666666666666666,0.7894736842105263,0.7368421052631579,0.8571428571428572,0.5495073583195895,0.7195469560601188
R1,tile_0248,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.",0.7,0.7894736842105263,0.7777777777777777,0.8571428571428572,0.5951143166387044,0.7195469560601188
R1,tile_0249,"The image shows a remote sensing scene with a mix of land cover types, including a large area of land in the center with some trees.","The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.",0.6153846153846154,0.8561064820506427,0.7234042553191489,0.9268292682926828,0.6732191676698518,0.8901087250340664
R1,tile_0250,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.",0.85,0.75,0.8717948717948718,0.7692307692307692,0.7402488607167944,0.5751083760417061
R1,tile_0251,"The image shows a remote sensing scene with a mix of land cover types, including buildings, trees, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a mix of land cover types, including trees, grass, and possibly buildings or other structures.",0.6,0.782608695652174,0.6842105263157895,0.878048780487805,0.5485297816691113,0.826253287234524
R1,tile_0252,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a river with trees on both sides, with the left side being more densely wooded.","The image shows a remote sensing scene with a mix of land cover types, including trees, a river, and a bridge.",0.8561064820506427,0.235133812469615,0.8780487804878048,0.358974358974359,0.791528979180192,0.2784055619059863
R1,tile_0253,The image shows a rocky terrain with some trees at the bottom left.,"The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, fields, and a road.",0.263816590510905,0.8125,0.3571428571428571,0.9032258064516128,0.2347709530543459,0.8586557982260813
R1,tile_0254,"The image shows a remote sensing scene with a mix of land cover types, including a large area of greenery in the center.","The image shows a bridge at the top right, a building at the top left, and a road at the top right, with a gray bridge at the top right.","The image shows a bridge and a road, with the bridge located at the top right and the road at the bottom. The land cover type visible is a bridge and a road.",0.2814806052538744,0.573063698089441,0.3571428571428571,0.6349206349206349,0.2538870069221343,0.7199368996054174
R1,tile_0255,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, roads, and a building, with the majority of the area being covered in trees.","The image shows a mix of land cover types, including trees, a road, and a bridge.",0.8107727203607354,0.52,0.9032258064516128,0.6341463414634146,0.8586557982260813,0.6073188895574867
R1,tile_0256,The image shows a land cover type of trees at the bottom left.,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.",0.3393994081674645,1.0,0.5,1.0,0.3655598561689568,1.0
R1,tile_0257,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, fields, and a road.","The remote sensing image shows a mix of land cover types, including a building, trees, and a road.",0.85,0.85,0.8947368421052632,0.8947368421052632,0.7846808650367368,0.7846808650367368
R1,tile_0258,"The image shows a remote sensing scene with a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, shrubs, and a road.","The remote sensing image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",0.8095238095238095,0.7148664491403388,0.8500000000000001,0.8235294117647058,0.7402488607167944,0.7195469560601189
R1,tile_0259,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, fields, and a road.","The image shows a mix of land cover types, including trees, a road, and a bridge.",0.8107727203607354,0.8107727203607354,0.9032258064516128,0.9032258064516128,0.8586557982260813,0.8586557982260813
R1,tile_0260,The image shows a land cover type of trees at the top left.,"The image shows a mix of land cover types, including trees, crops, and a building.","The image shows a mix of land cover types, including trees, shrubs, and a golf field.",0.4274968157481276,0.8107727203607354,0.5517241379310345,0.8387096774193549,0.4143149501753323,0.6914890639979083
R1,tile_0261,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a road, and a bridge.","The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",0.8421052631578947,0.8219864299617914,0.8888888888888888,0.9696969696969696,0.7721927900513825,0.9317157650164152
R1,tile_0262,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, grass, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single bridge.",0.8561064820506427,0.580944039897554,0.8780487804878048,0.7222222222222222,0.7532444928234143,0.5709492058447297
R1,tile_0263,The image shows a land cover type of trees at the top.,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0.3845570342835921,0.7584835431705546,0.5517241379310345,0.8125,0.4392582528896511,0.6914890639979083
R1,tile_0264,The image shows a land cover type of broccoli.,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The remote sensing image shows a mix of land cover types, including trees, a building, and a road.",0.2861284542444551,0.8319468916366543,0.5185185185185185,0.8571428571428571,0.3900655953677445,0.7096597996236947
R1,tile_0265,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in sand or dirt.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a small area of land at the top.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the top.",0.48,0.8846153846153846,0.4999999999999999,0.9387755102040816,0.3974509864601812,0.9340000390692902
R1,tile_0266,"The image shows a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a bridge and some trees at the left, and a large bridge at the left.",0.2104069801102684,0.4733893870337819,0.2926829268292683,0.5581395348837209,0.2079597863517646,0.3490434521826799
R1,tile_0267,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a small area of land at the bottom.","The remote sensing image shows a mix of land cover types, including trees, water, and a small harbor.",0.7894736842105263,0.6538461538461539,0.8108108108108109,0.7727272727272727,0.6536225502158088,0.7506077883073086
R1,tile_0268,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a small area of land at the top.","The remote sensing image shows a mix of land cover types, including trees, water, and a small harbor.",0.7894736842105263,0.6538461538461539,0.8108108108108109,0.7727272727272727,0.6536225502158088,0.7506077883073086
R1,tile_0269,The image shows a land cover type of trees at the top left.,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single building.","The remote sensing image shows a coastal area with a mix of land cover types, including trees, buildings, and a ship.",0.2910023827235183,0.8095238095238095,0.4705882352941176,0.8095238095238095,0.3527684324417249,0.6392306240536285
R1,tile_0270,"The image shows a coastal area with a mix of land cover types, including trees and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single building.","The remote sensing image shows a mix of land cover types, including trees, a road, and a small vehicle.",0.6831929497659972,0.7619047619047619,0.7567567567567567,0.8,0.5537528826695526,0.6247663892010946
