region,tile_id,caption_lr,caption_sr,caption_gt,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
R1,tile_0218,a green emerald with a white background,a small lake surrounded by a large green field,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0219,a blur of pink and green in the sky,a white bird flying over a green wall,a painting of a green field with a small tree,0.2982797722714565,0.2920502936517768,0.3157894736842105,0.3333333333333332,0.1559289254870836,0.0845798608014702
R1,tile_0220,a black and white photo of a tree,a bird flying over a green hill,an aerial view of the amazon river,0.125,0.0,0.1333333333333333,0.0,0.0845798608014702,0.0
R1,tile_0221,a person with a white shirt and a black shirt,a river in the middle of a green field,a river with a green field and trees,0.4,0.5555555555555556,0.4444444444444445,0.5882352941176471,0.1597642092414444,0.3041257418754935
R1,tile_0222,a green and pink sky,a green wall with a white and black paint,aerial view of the amazon rainforest,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0223,a blur of a green and white flower,a piece of green cake with a fork,aerial view of the river and the forest,0.25,0.125,0.25,0.125,0.1506401849870651,0.0699725434180811
R1,tile_0224,a green and white striped striped pattern,a piece of cake,a river running through a lush green forest,0.2476793999286233,0.0919698602928605,0.2666666666666666,0.1666666666666666,0.078744603455945,0.0
R1,tile_0225,a man in a white shirt,a white line in the middle of a green field,a river in the middle of a forest,0.3582656552868946,0.6,0.4285714285714285,0.6666666666666665,0.1152155433779312,0.4112070550676186
R1,tile_0226,a white line on the ground,a white line on the wall,a river that is in the middle of a forest,0.1711390396775306,0.1711390396775306,0.25,0.25,0.0870444679250421,0.0870444679250421
R1,tile_0227,a white dog is walking on a path,a small lake surrounded by green trees,a river with a house in the middle,0.25,0.1238396999643116,0.25,0.1333333333333333,0.0,0.0
R1,tile_0228,a white circle on a green field,a river in the middle of a green field,a river in the middle of a forest,0.2476793999286233,0.7777777777777778,0.2666666666666666,0.823529411764706,0.0,0.6327904583679946
R1,tile_0229,a white line on the ground,a river running through a lush green forest,aerial view of the rio river in the amazon rainforest,0.0855695198387653,0.0973500978839256,0.125,0.1111111111111111,0.1506401849870651,0.0636012057567121
R1,tile_0230,a large rock with a small hole in the middle,a satellite image of a road in the countryside,an aerial view of a green field with a road,0.3,0.3977063630286087,0.3,0.4210526315789474,0.0674430476929674,0.1559289254870836
R1,tile_0231,a black and white cat is standing on a white surface,an aerial view of a field with a plane flying over it,a large field with a lot of green grass,0.1818181818181818,0.4166666666666667,0.1999999999999999,0.4761904761904762,0.0,0.2215001343059097
R1,tile_0232,a white and black cat,an aerial view of a farm in the middle of the country,an aerial view of a farm and field,0.2195246544376105,0.5,0.3076923076923077,0.6,0.1059921313509325,0.429262900309851
R1,tile_0233,a green and red colored background,a green and purple area,a large area with a lot of land and a lot of land,0.1038010746381992,0.1211379107967932,0.2105263157894736,0.3333333333333333,0.0605618602191536,0.1505569696020494
R1,tile_0234,a white and black cat is standing in a room,aerial view of the fields,an aerial view of the site of the former site of the former site of the former site,0.0,0.0594188625714671,0.0,0.3478260869565218,0.0,0.4427873848628675
R1,tile_0235,a man in a suit and tie is looking at something,aerial view of the fields,aerial view of farmland fields in the countryside of the netherlands,0.0909090909090909,0.301194211912202,0.0909090909090909,0.625,0.0455736127117526,0.7200569900658753
R1,tile_0236,a blur of a person walking on a sidewalk,aerial view of the river,an aerial view of the site of the proposed site,0.0994265907571521,0.2943035529371539,0.1052631578947368,0.5333333333333333,0.1152155433779312,0.5250790579579575
R1,tile_0237,a cat is walking on the sidewalk in the dark,a large body of water,an aerial view of the river and surrounding farmland,0.1,0.0898657928234443,0.1052631578947368,0.1428571428571428,0.1155574412102285,0.0926978966862705
R1,tile_0238,a close up of a keyboard keyboard,a small lake surrounded by a large green field,a lake with a lot of water,0.4285714285714285,0.3333333333333333,0.4285714285714285,0.375,0.0934947749753671,0.0934947749753671
R1,tile_0239,a black and white cat,a close up of a piece of cake,a large body of water,0.2,0.25,0.2,0.3076923076923077,0.0,0.2202881505618296
R1,tile_0240,a black object on a white surface,a close up of a leaf with a blury background,a river with a small island in the middle,0.2147077980215102,0.3,0.25,0.3157894736842105,0.0,0.07780894359285
R1,tile_0241,a white cloud in the sky,a red and black bird,a waterfall in the middle of a river,0.3582656552868946,0.1097623272188052,0.4285714285714285,0.1538461538461538,0.225764846002616,0.0
R1,tile_0242,a green field,a cake with a slice missing,a view of a mountain with a person standing on top,0.0231611504076005,0.2172991042535391,0.1428571428571428,0.3529411764705882,0.0,0.0986796179798695
R1,tile_0243,a bird flying in the sky,a bird sitting on a rock,a view of the ocean from a hill,0.238843770191263,0.238843770191263,0.2857142857142857,0.2857142857142857,0.1016306697911265,0.0
R1,tile_0244,a black and white cat,a person is skiing down a hill,a green field with a small tree in the middle,0.0735758882342884,0.186125445008873,0.1333333333333333,0.2352941176470588,0.0,0.0
R1,tile_0245,a green field,a bird is flying over a green field,a large body of water with a small island in the middle,0.0165956894559546,0.1516326649281583,0.1333333333333333,0.2,0.0,0.0
R1,tile_0246,a green mountain,a bird is perched on a branch of a tree,an aerial view of the river and surrounding land,0.0,0.1,0.0,0.1052631578947368,0.0,0.0680496308783247
R1,tile_0247,a green tree with white leaves,a green patch of land,aerial view of the river and surrounding hills,0.0,0.1097623272188052,0.0,0.1538461538461538,0.0,0.0986796179798695
R1,tile_0248,a blur of a tree in the sky,a green wall with a white and black sign,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0249,a pink and green background with a black and white stripe,a green wall with a small patch of dirt,an aerial view of the site of the proposed site,0.0,0.0994265907571521,0.0,0.1052631578947368,0.0,0.1059921313509325
R1,tile_0250,a close up of a flower with a blur effect,a green wall with a small patch of grass,a green and brown marble tile,0.1,0.2222222222222222,0.125,0.2666666666666666,0.0,0.0934947749753671
R1,tile_0251,a close up of a pink flower,a bird is sitting on a rock,a green tile with a white border,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0
R1,tile_0252,a green field with a white line in the middle,a green field with a dirt road and a white line,a river running through a lush green forest,0.3,0.2727272727272727,0.3333333333333332,0.3157894736842105,0.078744603455945,0.078744603455945
R1,tile_0253,a black and white photo of a man in a suit,aerial view of the road leading to the village of the white horse,an aerial view of a track in the countryside,0.2727272727272727,0.3076923076923076,0.3,0.3636363636363637,0.1443835552773867,0.3915723816025148
R1,tile_0254,a black and white photo of a man in a suit,aerial view of the fields,an aerial view of a field with a road,0.2727272727272727,0.2695973784703329,0.3,0.4285714285714285,0.0724408192504198,0.3446421410380547
R1,tile_0255,a man in a suit and tie is standing in front of a wall,aerial view of the farm,a field with a lot of green grass,0.2142857142857142,0.1097623272188052,0.2727272727272727,0.1538461538461538,0.0610054577192303,0.1016306697911265
R1,tile_0256,a black cat is looking at the camera,a green field,a satellite image of the site of the proposed site,0.1947001957678512,0.032323989288135,0.2222222222222222,0.1538461538461538,0.1099856999317355,0.0
R1,tile_0257,a green and white background,aerial view of a soccer field,an aerial view of the site of the proposed site,0.0,0.256708559516296,0.0,0.3749999999999999,0.0,0.2989717866450614
R1,tile_0258,a white sign on a green field,an aerial view of a field with a small house,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0259,a white cat is standing in the grass,aerial photograph of the road leading to the village of stow,an aerial view of a farm in the middle of the country,0.2274489973922375,0.415045780128301,0.3,0.4347826086956521,0.1749674789273179,0.4316134189707515
R1,tile_0260,a person is doing a trick on a skateboard,aerial view of the farm,aerial view of the countryside,0.0,0.8,0.0,0.8000000000000002,0.0,0.6694188517266485
R1,tile_0261,a man in a black shirt and a white shirt,a large field with a road and a small road,an aerial view of the countryside and farmland,0.1,0.1,0.1111111111111111,0.1111111111111111,0.0633548122219654,0.0633548122219654
R1,tile_0262,a green leaf with a white background,aerial view of the green fields,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0263,a green stone with a white and black design,an aerial view of a green field,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0264,a green flower,a large body of water,an aerial view of the river and surrounding land,0.0,0.0898657928234443,0.0,0.1428571428571428,0.0,0.0926978966862705
R1,tile_0265,a small white dog,a green leaf on a tree,a river with a small island in the middle,0.143252398430095,0.2021768865708778,0.3076923076923076,0.2666666666666666,0.1253669379873173,0.0
R1,tile_0266,a small bird is flying over the sand,a green leaf on a tree,an aerial view of the river and surrounding land,0.1103121128230744,0.0,0.1176470588235294,0.0,0.0680496308783247,0.0
R1,tile_0267,a green bush with a white background,a large green cake,an aerial view of a river and forest,0.1238396999643116,0.0919698602928605,0.1333333333333333,0.1666666666666666,0.0,0.0
R1,tile_0268,a white sand beach,a bird flying over a lush green forest,a river that is brown and brown,0.1180916381852536,0.125,0.1818181818181818,0.1333333333333333,0.0,0.0
R1,tile_0269,a white and black cat,a bird is flying over a green hill,a river with a small boat in it,0.1097623272188052,0.25,0.1538461538461538,0.25,0.0,0.0
R1,tile_0270,a green and white logo on a white background,a bird flying over a lake with a green sky,the mississippi river is seen from above,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0271,a tree with green leaves,a large green area,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0272,a green and white object with a white stripe,a green wall with a white and black paint,an aerial view of a large field with a river in the background,0.2137267961433182,0.2137267961433182,0.2727272727272727,0.2727272727272727,0.0535509531499673,0.0612309433454452
R1,tile_0273,a green substance with a white substance on it,a green wall with a white line,an aerial view of a river in the middle of a forest,0.1592291801275087,0.1398690455877008,0.1904761904761905,0.2105263157894737,0.0,0.0
R1,tile_0274,a green and white background with a white line,a river running through a lush green forest,an aerial view of a river in the amazon rainforest,0.0994265907571521,0.1947001957678512,0.1052631578947368,0.2222222222222222,0.0,0.0739712948346599
R1,tile_0275,a blur of pink and green leaves,a green wall with a small patch of grass,a large green field with trees and grass,0.3715190998929349,0.4444444444444444,0.3999999999999999,0.4705882352941176,0.184431916622613,0.275195812175023
R1,tile_0276,a man in a suit and tie is holding a microphone,a large body of water,a large field with a river running through it,0.1818181818181818,0.1797315856468886,0.1999999999999999,0.2857142857142857,0.0,0.1059921313509325
R1,tile_0277,a black and white cat sitting on top of a wooden table,a field with a large green field in the middle,a field with a large white circle on it,0.3333333333333333,0.5,0.380952380952381,0.5263157894736842,0.1375436045558623,0.3249317266808787
R1,tile_0278,a man in a suit and tie is standing in front of a white wall,an aerial view of a field with a small house,an aerial view of the site of the proposed site,0.0666666666666666,0.4,0.08,0.4000000000000001,0.0735650445476246,0.2911650526086002
R1,tile_0279,a cow is standing in the grass,an aerial view of the site of the proposed site,an aerial view of a field with a road and trees,0.0806740174296798,0.3619349672143838,0.1111111111111111,0.380952380952381,0.0,0.2696463119784563
R1,tile_0280,a blur of a tree in the sky,an aerial view of the site of the proposed site,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0281,a close up of a flower,a satellite image of a green area,an aerial view of the site of the proposed site,0.0855695198387653,0.0930627225044365,0.125,0.1176470588235294,0.1443835552773867,0.1273595297947935
R1,tile_0282,a bird is perched on a tree branch,an aerial view of a green field,an aerial view of the land that is being used for the development of the property,0.0459849301464303,0.1579731695026082,0.0833333333333333,0.3478260869565217,0.0444980027534634,0.2783612717568688
R1,tile_0283,a small animal is standing in the grass,an aerial view of a golf course,an aerial view of the land in the middle of the country,0.1516326649281583,0.2797380911754017,0.2,0.4210526315789474,0.2127869966630159,0.3101928630244898
R1,tile_0284,a green and red background with a black background,a green field with a small lake in the middle,a satellite image of the site of the proposed site,0.0994265907571521,0.2,0.1052631578947368,0.2,0.0,0.1023976658850039
R1,tile_0285,a man in a suit and tie,a large green field,an aerial view of a green field,0.1428571428571428,0.354274914555761,0.1428571428571428,0.5454545454545454,0.0,0.3187840217537793
R1,tile_0286,a dog is sitting on the grass,a river running through a lush green forest,an aerial view of a river and land,0.1238396999643116,0.25,0.1333333333333333,0.25,0.0,0.0845798608014702
R1,tile_0287,a white dog is walking on the grass,a river running through a lush green forest,a river in the middle of a forest,0.25,0.5,0.25,0.5,0.0845798608014702,0.2019930924979184
R1,tile_0288,a blur of pink and green in the background,a green wall with a small patch of paint,an aerial view of a forest with a river running through it,0.1592291801275087,0.3184583602550174,0.1904761904761905,0.380952380952381,0.0599299682242236,0.1375436045558623
R1,tile_0289,a blur of pink and green,a green wall with a small patch of grass,an aerial view of a green field,0.423240862445307,0.3333333333333333,0.4615384615384615,0.375,0.225764846002616,0.184431916622613
R1,tile_0290,a blur of pink and green,a green wall with a small patch of grass,a satellite image of the area where the fire started,0.1711390396775306,0.1988531815143043,0.25,0.2105263157894737,0.0735747461058951,0.0612309433454452
R1,tile_0291,a colorful background with a lot of small squares,a green and yellow wall with a small patch of grass,a large patch of land with a few trees,0.4444444444444444,0.4545454545454545,0.4444444444444444,0.5,0.1683975003721527,0.2357703398303297
R1,tile_0292,a black and white cat is walking on the grass,a piece of cake,a river in the middle of a forest,0.2,0.1839397205857211,0.2222222222222222,0.3333333333333333,0.0739712948346599,0.1362763414390864
R1,tile_0293,a white and black striped pattern,a small river,a river in the middle of a forest,0.1194218850956315,0.1259170685583745,0.1428571428571428,0.3636363636363636,0.0,0.1757860783933462
R1,tile_0294,a close up of a green eye with a black eyeliner,a bird flying over a body of water,a large body of water with a small island in the middle,0.3320366241026409,0.3790816623203958,0.3478260869565217,0.5,0.1273595297947935,0.2447853117345521
R1,tile_0295,a green leaf,a cake with a green frosting on top,a boat is floating in the water near a green island,0.046322300815201,0.2577334795466146,0.2857142857142857,0.3157894736842105,0.1414305679255449,0.0739712948346599
R1,tile_0296,a green tree with a white background,a piece of cake with a green frosting,a river with a forest and a small island,0.3220616970322653,0.3309363384692233,0.375,0.3529411764705882,0.1016306697911265,0.0919399817407808
R1,tile_0297,a blur of pink and green,a green and brown wall,an aerial view of a forest with a small patch of land,0.1226264803904807,0.0493193927883213,0.2222222222222222,0.1176470588235294,0.1506401849870651,0.0
R1,tile_0298,a green field with a white sky in the background,a green and white background,an aerial view of a green field with trees,0.4,0.1797315856468886,0.4210526315789474,0.2857142857142857,0.2329796548048752,0.0986796179798695
R1,tile_0299,a close up of a cell phone with a picture of a person,an aerial view of a farm and a river,a satellite image of a road in the countryside,0.2307692307692307,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.1321300690217955,0.07780894359285
R1,tile_0300,a white and green sign on a wall,aerial view of the fields,an aerial view of the site of the proposed site,0.0,0.2943035529371539,0.0,0.5333333333333333,0.0,0.5250790579579575
R1,tile_0301,a white cup with a green lid,an aerial view of a green field with a road,an aerial view of the site of the proposed site,0.0,0.4,0.0,0.4000000000000001,0.0,0.2911650526086002
R1,tile_0302,a white and black cat is sitting on a tree,an aerial view of the countryside,an aerial view of the site of the ancient site,0.0,0.4278475991938267,0.0,0.625,0.0,0.5800762373653504
R1,tile_0303,a cat is sitting on a chair in the sun,a satellite image of a farm in the middle of a field,an aerial view of the site of the proposed site,0.1,0.25,0.1,0.2727272727272727,0.0986796179798696,0.2995800525335756
R1,tile_0304,a green and white background with small white stars,a green wall with a small patch of grass,an aerial view of the area where the fire started,0.0,0.0994265907571521,0.0,0.1052631578947368,0.0,0.0585097041336729
R1,tile_0305,a green and pink background with a white line,a green wall with a white stripe,an aerial view of a road in the middle of a field,0.1592291801275087,0.1398690455877008,0.1904761904761905,0.2105263157894737,0.0,0.0
R1,tile_0306,a red flower in the middle of a field,a satellite image of a green field,an aerial view of a forest with a river running through it,0.238843770191263,0.2098035683815513,0.2857142857142857,0.3157894736842105,0.0643709936653275,0.0773478123436907
R1,tile_0307,a red and white flower in a green field,a large green field with a small bird,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0308,a green and white background with a white line,a river running through a lush green forest,a river in the middle of a forest,0.2222222222222222,0.5,0.2352941176470588,0.5,0.0,0.2019930924979184
R1,tile_0309,a white dog is walking on the grass,a small boat is floating in the water,an aerial view of the amazon river,0.125,0.125,0.1333333333333333,0.1333333333333333,0.07780894359285,0.07780894359285
R1,tile_0310,a green and red background with a small white dot,a green and yellow background with a small patch of grass,an aerial view of a forest with a river running through it,0.2456192259233945,0.3320366241026409,0.2727272727272727,0.3478260869565217,0.0599299682242236,0.1191471932867773
R1,tile_0311,a green and white background with a white circle,a river running through a lush green forest,an aerial view of the river and surrounding land,0.111111111111111,0.1103121128230744,0.1111111111111111,0.1176470588235294,0.0595143957603065,0.0739712948346599
R1,tile_0312,a green and white circle with a white stripe,a green and white river,an aerial view of a river and a forest,0.3333333333333333,0.2695973784703329,0.3333333333333333,0.4285714285714285,0.0680496308783247,0.2379030946332623
R1,tile_0313,a green substance,a green cake with a white frosting on top,an aerial view of the amazon river in the amazon rainforest,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0314,a green and black background with a white background,a piece of green cake with a white frosting on top,a river in the middle of a forest,0.2222222222222222,0.2727272727272727,0.2352941176470588,0.3157894736842105,0.0,0.0739712948346599
R1,tile_0315,a baseball player is throwing a ball,a river running through a lush green forest,an aerial view of the river and the surrounding area,0.0,0.0973500978839256,0.0,0.1111111111111111,0.0,0.0636012057567121
R1,tile_0316,a white bird is flying over a dirt road,a river running through a lush green forest,a river running through a lush green forest,0.2222222222222222,1.0,0.2352941176470588,1.0,0.0,1.0000000000000002
R1,tile_0317,a white and black cat,a lake with a few trees in it,a large body of water surrounded by a forest,0.0898657928234443,0.2206242256461488,0.1428571428571428,0.2352941176470588,0.0,0.0
R1,tile_0318,a green leaf,a cake with a green frosting on top,an aerial view of the flooded river in the amazon rainforest,0.0,0.0,0.0,0.0,0.0,0.0
R1,tile_0319,a white and black cat,a pink lake,a large body of water,0.2,0.1711390396775306,0.2,0.25,0.0,0.0
R1,tile_0320,a person is jumping in the air,a green and yellow colored background,a flooded area in the mississippi river,0.4285714285714285,0.141080287481769,0.4285714285714285,0.1538461538461538,0.2019930924979183,0.0
R1,tile_0321,a black and white cat,a rainbow colored sky,a large body of water,0.2,0.1947001957678512,0.2,0.2222222222222222,0.0,0.0
R1,tile_0322,a blur of a person walking on a sidewalk,aerial view of a field,an aerial view of a green field,0.2222222222222222,0.6703200460356393,0.25,0.8333333333333333,0.0919399817407808,0.7092972666062738
R1,tile_0323,a close up of a computer keyboard,aerial view of a green field,an aerial view of a field with a green field,0.2791881675133095,0.513417119032592,0.3529411764705882,0.7499999999999999,0.0773478123436907,0.776193897524313
R1,tile_0324,a man in a suit and tie is standing in front of a building,a large green field,an aerial view of a farm in the countryside,0.2142857142857142,0.0716261992150475,0.2608695652173913,0.1538461538461538,0.1767281432778867,0.0
R1,tile_0325,a cat is sitting on a chair in a room,aerial view of the river and fields,an aerial view of a road in the countryside,0.2,0.4294155960430205,0.2105263157894737,0.5,0.0724408192504198,0.368023208756115
R1,tile_0326,a close up of a light shining through a window,aerial view of the site of the proposed site,an aerial view of the site of the proposed site,0.1,0.8948393168143697,0.1,0.9473684210526316,0.1059921313509325,0.9400186907181732
R1,tile_0327,a green and white object in the sky,a green field with a small patch of grass,a river running through a forest,0.125,0.2222222222222222,0.1428571428571428,0.2666666666666666,0.0,0.0
R1,tile_0328,a blur of a tree in the forest,a green wall with a red line on it,a road in the middle of a field,0.625,0.2222222222222222,0.625,0.2352941176470588,0.3360969272762574,0.0
R1,tile_0329,a pink flower in a vase,a green field,a large green field with a small hill in the background,0.2172991042535391,0.0694834512228015,0.3529411764705882,0.4285714285714285,0.0926978966862705,0.3554767779546839
R1,tile_0330,a green field with a white line in the middle,a river running through a lush green forest,a river running through a lush green forest,0.3,1.0,0.3333333333333332,1.0,0.078744603455945,1.0000000000000002
R1,tile_0331,a green and black background with a white background,a green wall with a brick in the middle,a large area with a river and a small area with a small river,0.2550015203277478,0.1912511402458109,0.3478260869565217,0.2608695652173913,0.1361427879620106,0.0991575972469027
R1,tile_0332,a bird flying through the sky,a satellite image of a green field,the area where the proposed proposed pipeline is located,0.1010884432854389,0.0,0.1333333333333333,0.0,0.1436460487810016,0.0
R1,tile_0333,a blur of pink and green in the sky,a green wall with a small patch of grass,an aerial view of a forest with a small house,0.1988531815143043,0.4971329537857609,0.2105263157894737,0.5263157894736842,0.0674430476929674,0.2532094495161745
R1,tile_0334,a green leaf with a white stripe,a river running through a lush green forest,aerial view of the river in the countryside,0.0,0.125,0.0,0.125,0.0,0.0699725434180811
R1,tile_0335,a pink flower in the middle of a green field,a green wall with a small patch of paint,an aerial view of the green fields and fields,0.3,0.2222222222222222,0.3157894736842105,0.2222222222222222,0.1928013231703809,0.1304943615298482
R1,tile_0336,a white cat is sitting on a green surface,a satellite image of the amazon river,an aerial view of the river and surrounding land,0.0,0.3220616970322653,0.0,0.375,0.0,0.2605556710562623
R1,tile_0337,a blur of a tree,a river running through a lush green forest,an aerial view of the river and surrounding area,0.0898657928234443,0.1103121128230744,0.1428571428571428,0.1176470588235294,0.1096425868345385,0.0739712948346599
R1,tile_0338,a view of a city from a plane,a large body of water,an aerial view of a small town,0.375,0.2681280184142557,0.3999999999999999,0.3333333333333333,0.2257648460026161,0.1152155433779312
R1,tile_0339,a white cross in the middle of a forest,an aerial view of the house,a large building in the middle of a forest,0.7777777777777778,0.2021768865708778,0.7777777777777778,0.2666666666666666,0.5586177528223195,0.184431916622613
R1,tile_0340,a black cat is sitting on a pink and green background,a bird is perched on a rock,an aerial view of a forest with a small house,0.1818181818181818,0.186125445008873,0.1904761904761905,0.2352941176470588,0.0,0.0
R1,tile_0341,a blur of a green field with a white line,a green and blue wall with a small patch of grass,a large field with a small patch of grass,0.5,0.6363636363636364,0.5263157894736842,0.7000000000000001,0.275195812175023,0.4652915323370138
R1,tile_0342,a black cat is sitting on a white surface,a bird flying over a body of water,a road in the middle of a green field,0.2222222222222222,0.3309363384692233,0.2222222222222222,0.3529411764705882,0.0,0.0845798608014702
R1,tile_0343,a cat is sitting on a table,an aerial view of a lake and a field,an aerial view of a lake and a forest,0.2147077980215102,0.8888888888888888,0.25,0.8888888888888888,0.0,0.7523197619890014
R1,tile_0344,a person is holding a green object,an aerial view of the island,an aerial view of a river and a green field,0.2791881675133095,0.3422780793550613,0.3529411764705882,0.5,0.0870444679250421,0.4112070550676187
R1,tile_0345,a black and white photo of a building,aerial view of a field,aerial view of a field with a plane flying overhead,0.2920502936517768,0.3678794411714423,0.3333333333333332,0.6666666666666666,0.078744603455945,0.5797386715376658
R1,tile_0346,a close up of a computer keyboard,aerial view of the fields,an aerial view of a field with a road,0.3220616970322653,0.2695973784703329,0.375,0.4285714285714285,0.0934947749753671,0.3446421410380547
R1,tile_0347,a close up of a green and white diamond,aerial view of a field,an aerial view of a farm and fields,0.3333333333333333,0.4390493088752211,0.3529411764705882,0.6153846153846154,0.1683975003721527,0.4073526042885674
R1,tile_0348,a black and white photo of a person,aerial view of the fields,an aerial view of the countryside,0.125,0.6549846024623855,0.1428571428571428,0.7272727272727272,0.0919399817407808,0.5803329846765686
R1,tile_0349,a blur of a building in the night,aerial view of a field,an aerial view of a field with a road,0.3309363384692233,0.4493289641172215,0.3529411764705882,0.7142857142857143,0.0845798608014702,0.6348087971775132
R1,tile_0350,a white triangle with a black background,aerial view of a field,a satellite image of the site of the proposed site,0.0930627225044365,0.1471517764685769,0.1176470588235294,0.2666666666666666,0.0,0.1498236348624581
R1,tile_0351,a green and white object in the dark,a bird flying over a lush green field,a satellite image of the site of the proposed gold mine in the gold coast,0.1563232573794406,0.0521077524598135,0.2608695652173913,0.0869565217391304,0.1891487624029759,0.0
R1,tile_0352,a close up of a soccer field with a white line,a river running through a lush green forest,a river running through a green forest,0.1818181818181818,0.875,0.2222222222222222,0.9333333333333332,0.0,0.8466473536503037
R1,tile_0353,a green leaf with red stripes,a green field with a small patch of grass,an aerial view of the runway at the airport,0.0,0.111111111111111,0.0,0.1111111111111111,0.0,0.0612309433454452
R1,tile_0354,a green and red background with a small flower,a satellite image of a green area with a small patch of land,an aerial view of the site of the proposed airport,0.0,0.1538461538461538,0.0,0.1739130434782608,0.0,0.1844319166226131
R1,tile_0355,a blur of pink flowers in the sky,a green and purple wall with a small patch of paint,a satellite image of a green field,0.25,0.3636363636363636,0.2666666666666666,0.4444444444444444,0.0934947749753671,0.1785662155575748
R1,tile_0356,a green and white background with a white line,a river in the middle of a green field,an aerial view of a river and a forest,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.0680496308783247,0.1683975003721527
R1,tile_0357,a green and white background with a white line,a river running through a lush green forest,an aerial view of a river and a forest,0.3333333333333333,0.4412484512922977,0.3333333333333333,0.4705882352941176,0.0680496308783247,0.184431916622613
R1,tile_0358,a blur of pink and green leaves,a green and purple texture of a wall,a satellite image of a green area with a small patch of land,0.1818740767186928,0.2676307142594951,0.3,0.380952380952381,0.2197253697920386,0.2197253697920386
R1,tile_0359,a blur of a tree,a river running through a lush green forest,an aerial view of the site of the proposed site,0.0735758882342884,0.0,0.1333333333333333,0.0,0.1707761131901165,0.0
R1,tile_0360,a green and white photo of a building,an aerial view of the site of the proposed home,an aerial view of the site of the former home of the late president of the philippines,0.0405815584197937,0.4469267734122686,0.0799999999999999,0.6666666666666667,0.1499956849814356,0.8098441816718467
R1,tile_0361,a blur of a tree in the night,a large green forest,an aerial view of a small village in the middle of the forest,0.2676307142594951,0.0526996122809321,0.380952380952381,0.2352941176470588,0.3502790273840264,0.0812072650743486
R1,tile_0362,a green leaf with a white stripe,a satellite image of a forest,an aerial view of a small lake surrounded by trees,0.0930627225044365,0.1711390396775306,0.1176470588235294,0.25,0.0,0.0926978966862705
R1,tile_0363,a white flower in the middle of a field,a large area with a lot of land,an aerial view of the site of the proposed site,0.1988531815143043,0.0973500978839256,0.2105263157894737,0.1111111111111111,0.2379030946332623,0.1152155433779312
R1,tile_0364,a black substance in a white bowl,a large green field,aerial view of a golf course in the countryside,0.2147077980215102,0.0716261992150475,0.25,0.1538461538461538,0.0870444679250421,0.0
R1,tile_0365,a man in a suit and tie is standing in front of a window,a large body of water,aerial view of rice fields in the philippines,0.1428571428571428,0.1097623272188052,0.1818181818181818,0.1538461538461538,0.1767281432778867,0.0986796179798695
R1,tile_0366,a blur of a tree,"aerial view of the village of stow, near the village of stow",an aerial view of the site of the proposed new airport,0.0602388423824404,0.5,0.125,0.5217391304347826,0.1772106108390943,0.4701304447495957
R1,tile_0367,a green and white flower with a white center,an aerial view of a green field with a river,an aerial view of a river and a green field,0.3977063630286087,0.9,0.4210526315789474,0.9,0.1350734836708713,0.7799154245579976
R1,tile_0368,a black and white photo of a building,a field with a green field and a red field,an aerial view of a field with a road,0.3309363384692233,0.4,0.3529411764705882,0.4210526315789474,0.0845798608014702,0.2908435960673448
R1,tile_0369,a green and black diamond,aerial view of the fields,an aerial view of the countryside,0.0,0.6549846024623855,0.0,0.7272727272727272,0.0,0.5803329846765686
R1,tile_0370,a dog is standing in the grass,an aerial view of the site of the former military base,an aerial view of the farm and farm land,0.1073538990107551,0.4545454545454545,0.125,0.5,0.0665592466079485,0.3922168411240457
R1,tile_0371,a close up of a building with a sky background,aerial view of the fields,an aerial view of the road and the surrounding countryside,0.1,0.2943035529371539,0.1,0.5333333333333333,0.0585097041336729,0.4979041159699344
