tile_id,caption_lr,caption_sr,caption_gt,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
tile_0141,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a coastal area with a mix of land cover types, including trees and water.",The remote sensing image shows a beach scene with a single gray ship anchored at the center.,0.391304347826087,0.35294117647058826,0.45,0.35294117647058826,0.27840150590777024,0.19057793471231102
tile_0142,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The remote sensing image shows a mix of land cover types, including trees, a bridge, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.75,0.8888888888888888,0.8333333333333334,0.9411764705882353,0.6862931425636344,0.8757463061376463
tile_0143,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, fields, and a building, with some trees located at the top and bottom of the image.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.8731398526961766,0.48148148148148145,0.9032258064516129,0.6046511627906976,0.8586557982260813,0.6426631815663809
tile_0144,"The image shows a mix of land cover types, including trees, grass, and a building, with some trees located at the top and bottom of the image.","The image shows a mix of land cover types, including trees, a bridge, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.",0.48148148148148145,0.9375,0.6046511627906976,0.9375,0.6426631815663809,0.8586557982260813
tile_0145,"The image shows a remote sensing scene with a mix of land cover types, including buildings, trees, and a road.","The image shows a mix of land cover types, including a bridge, buildings, and a road, with some trees and a building at the top.","The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",0.8,0.6,0.8648648648648648,0.8095238095238095,0.7347983506072249,0.7823299131486804
tile_0146,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The remote sensing image shows a mix of land cover types, including a bridge, buildings, and a road, with some trees and a building at the top right.","The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",0.8,0.5357142857142857,0.8648648648648648,0.7555555555555554,0.7347983506072249,0.7146581218679569
tile_0147,The image shows a land cover type of trees at the bottom right.,The image shows a field of green plants at the top of the image.,"The image shows a remote sensing scene with a bridge, a building, and a road, with the bridge being the most prominent feature in the image.",0.14149209275824706,0.21218642283847497,0.2564102564102564,0.35000000000000003,0.30792421547963855,0.39417727775046435
tile_0148,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including a building, trees, and a road.","The image shows a mix of land cover types, including a bridge, a building, and a road, with the majority of the area being covered in trees.",0.4932816628030993,0.4399776307245733,0.6808510638297872,0.7441860465116279,0.5690235212113749,0.7215152088184034
tile_0149,"The image shows a mix of land cover types, including trees, grass, and a runway.","The image shows a mix of land cover types, including trees, roads, and a bridge.","The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",0.7584835431705546,0.7584835431705546,0.8125,0.8749999999999999,0.6914890639979083,0.8037311277734124
tile_0150,"The image shows a mix of land cover types, including trees, a bridge, and a road.","The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, a road, and a building.",0.875,1.0,0.9375,1.0,0.8586557982260813,1.0000000000000007
tile_0151,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, fields, and a road.","The image shows a mix of land cover types, including trees, fields, and a building.",0.8666666666666667,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.7357532581618298,0.8586557982260813
tile_0152,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including bridges, buildings, and a road, with some trees and a single bridge at the top.","The remote sensing image shows a mix of land cover types, including bridges, buildings, and a road, with some trees and a single bridge at the center.",0.35946317129377725,0.8861916925311702,0.6190476190476191,0.923076923076923,0.5402526498287765,0.8655551740026607
tile_0153,The image shows a land cover type of a basketball court.,"The image shows a remote sensing scene with a mix of land cover types, including a building, trees, and a road.","The image shows a mix of land cover types, including trees, fields, and a road.",0.50555922065373,0.6666666666666666,0.6153846153846153,0.7777777777777778,0.39018614727174455,0.6862931425636344
tile_0154,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a small area of land at the bottom left.","The remote sensing image shows a mix of land cover types, including trees, water, and a single ship.",0.75,0.5925925925925926,0.7894736842105262,0.711111111111111,0.6536225502158088,0.6611858793468711
tile_0155,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and a road.","The image shows a mix of land cover types, including trees, a road, and a bridge.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.7,0.8125,0.8,0.9032258064516129,0.6862931425636344,0.8586557982260813
tile_0156,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.",0.85,0.7368421052631579,0.8717948717948718,0.7368421052631579,0.7402488607167944,0.5751083760417061
tile_0157,"The image shows a land cover type of a large, pink, and possibly fluffy object at the bottom right.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single bridge.","The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.",0.47368421052631576,0.7142857142857143,0.47368421052631576,0.7500000000000001,0.3049344906443594,0.5507796339456278
tile_0158,"The image shows a coastal area with a mix of land cover types, including trees and a building.","The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing more barren or with fewer trees.","The image shows a coastal area with a mix of land cover types, including trees, grass, and a building.",0.8934061650786117,0.5833333333333334,0.972972972972973,0.6511627906976745,0.9400186907181732,0.584461190439888
tile_0159,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a small area of land at the bottom right.","The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.",0.6086956521739131,0.5925925925925926,0.7142857142857143,0.6956521739130435,0.556798036945417,0.5981766274798277
tile_0160,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a coastal area with a mix of land cover types, including trees, buildings, and a ship.","The image shows a coastal area with a mix of land cover types, including trees and grass.",0.65,0.7894736842105263,0.8108108108108107,0.8888888888888888,0.6906579940599964,0.8267283375553849
tile_0161,The image shows a land cover type of a large white vehicle parked at the top.,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a building.",0.5,0.8235294117647058,0.5,0.8484848484848485,0.329032246289144,0.6914890639979083
tile_0162,The image shows a land cover type of trees at the top.,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.4543004567916529,1.0,0.5925925925925926,1.0,0.4616980536470274,1.0000000000000007
tile_0163,The image shows a land cover type of a large green area.,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.","The remote sensing image shows a mix of land cover types, including trees, a road, and a building.",0.4043537731417556,0.8571428571428571,0.5333333333333333,0.923076923076923,0.3300164047499031,0.8896791439503298
tile_0164,"The image shows a coastal area with a mix of land cover types, including trees and a building.","The image shows a coastal area with a mix of land cover types, including trees, a beach, and a road.","The remote sensing image shows a mix of land cover types, including trees, buildings, and a road.",0.6666666666666666,0.7,0.7428571428571428,0.7567567567567567,0.581969669221429,0.6353288195669101
tile_0165,"The image shows a remote sensing scene with a mix of land cover types, including trees and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees and a building.","The remote sensing image shows a coastal area with a mix of land cover types, including trees and a beach.",0.8488632189620754,0.8488632189620754,0.8717948717948718,0.8717948717948718,0.7402488607167944,0.7402488607167944
tile_0166,The image shows a land cover type of trees at the bottom right.,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single bridge.","The remote sensing image shows a mix of land cover types, including trees, a bridge, and a building.",0.36653744525105364,0.7619047619047619,0.5161290322580646,0.8717948717948718,0.395963015462062,0.7484587254742483
tile_0167,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The remote sensing image shows a mix of land cover types, including trees, a bridge, and a road.","The remote sensing image shows a mix of land cover types, including trees, a bridge, and a road.",0.8,1.0,0.8421052631578948,1.0,0.6906579940599964,0.9999999999999999
tile_0168,"The image shows a mix of land cover types, including buildings, trees, and a road.","The image shows a mix of land cover types, including trees, roads, and a building, with the majority of the area being covered in trees.","The remote sensing image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",0.7659283383646487,0.52,0.8823529411764706,0.5909090909090909,0.8287857939569991,0.5139448480092713
tile_0169,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, roads, and a bridge.","The image shows a mix of land cover types, including trees, roads, and a bridge.",0.65,1.0,0.7428571428571429,1.0,0.5951143166387044,1.0000000000000007
tile_0170,"The remote sensing image shows a mix of land cover types, including trees, a road, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, fields, and a road.",0.7222222222222222,0.6190476190476191,0.8484848484848485,0.7777777777777778,0.7581559064446654,0.6862931425636344
tile_0171,The remote sensing image shows a land cover type of trees at the top.,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, water, and a bridge.",0.4655313898520114,0.6190476190476191,0.5517241379310344,0.7222222222222222,0.4132754791400618,0.5951143166387044
tile_0172,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including a bridge, buildings, and a road, with some trees and a large bridge at the bottom left.","The image shows a remote sensing scene with a mix of land cover types, including a bridge, a building, and a road, with the bridge being the most prominent feature.",0.4129911899981508,0.6297017414619639,0.6122448979591837,0.6666666666666667,0.4920092286745086,0.5873341819978829
tile_0173,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a road, and a storage tank.","The image shows a mix of land cover types, including buildings, trees, and a road.",0.75,0.7647058823529411,0.8571428571428571,0.8749999999999999,0.7886507647472073,0.8037311277734124
tile_0174,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a ship.","The image shows a mix of land cover types, including a bridge, a building, and a road, with the bridge being the most prominent feature.","The image shows a mix of land cover types, including a bridge, a building, and a road, with the majority of the area being covered in trees.",0.5181754385296107,0.775417730964774,0.6956521739130435,0.8076923076923077,0.5979815551926108,0.7386892352250153
tile_0175,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a bridge and a road, with the bridge located at the center and the road at the bottom. The land cover type visible is a bridge and a road.","The image shows a bridge and a building, with the bridge located at the center and the building at the top. The land cover type visible is a bridge.",0.2097283844632524,0.78125,0.36363636363636365,0.8524590163934426,0.2818753796896661,0.8128068249156178
tile_0176,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a building.","The image shows a mix of land cover types, including trees, water, and a single building.",0.65,0.875,0.7222222222222223,0.875,0.5593112055152317,0.8037311277734124
tile_0177,The image shows a land cover type of trees at the top.,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a small vehicle.",0.253515621629129,0.9080923379366443,0.4705882352941177,0.9302325581395349,0.3740064056182322,0.8448951934138228
tile_0178,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.",0.8561064820506427,0.8561064820506427,0.9268292682926829,0.9268292682926829,0.8901087250340664,0.8901087250340664
tile_0179,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a roundabout, and a road.","The image shows a mix of land cover types, including trees, grass, and possibly buildings or other structures.",0.6,0.6618726769384466,0.6842105263157895,0.7058823529411765,0.5485297816691113,0.5951143166387044
tile_0180,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a coastal area with a mix of land cover types, including a large body of water in the center.",0.5393303151306537,0.5881443217233737,0.5853658536585366,0.6190476190476191,0.45012843180455264,0.45012843180455264
tile_0181,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing more densely vegetated than others.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.",0.6086956521739131,1.0,0.7142857142857143,1.0,0.5745006386739181,1.0
tile_0182,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.",0.782608695652174,0.95,0.8372093023255814,0.9500000000000001,0.741869306773758,0.8901087250340664
tile_0183,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a coastal area with a mix of land cover types, including trees, water, and a single ship.","The remote sensing image shows a mix of land cover types, including trees, grass, and a building.",0.6956521739130435,0.65,0.7999999999999999,0.7027027027027027,0.6639988933107009,0.5292787729124184
tile_0184,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.",0.7894736842105263,0.8731398526961766,0.8571428571428572,0.9032258064516129,0.7195469560601188,0.8586557982260813
tile_0185,"The image shows a mix of land cover types, including trees, a road, and a golf field.","The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.7647058823529411,0.8235294117647058,0.8749999999999999,0.8749999999999999,0.8037311277734124,0.8037311277734124
tile_0186,"The image shows a mix of land cover types, including a building, trees, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.875,1.0,0.9032258064516129,1.0,0.8586557982260813,1.0000000000000007
tile_0187,"The image shows a mix of land cover types, including a building, trees, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.875,0.875,0.9032258064516129,0.9032258064516129,0.8586557982260813,0.8586557982260813
tile_0188,The image shows a land cover type of trees at the top.,"The image shows a remote sensing scene with a bridge, some trees, and a road at the top left corner, while the land cover type visible is a mix of trees and water.","The image shows a mix of land cover types, including trees, a bridge, and a dam.",0.4179765978347104,0.3939393939393939,0.5714285714285715,0.5306122448979591,0.4616980536470274,0.47903903051195057
tile_0189,"The image shows a coastal area with a mix of land cover types, including trees and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, at the top.","The remote sensing image shows a coastal area with a mix of land cover types, including trees, sand, and water.",0.7456994306786414,0.7489969579077136,0.8421052631578948,0.7692307692307692,0.7484587254742487,0.6251036697257549
tile_0190,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a coastal area with a mix of land cover types, including trees and water.","The remote sensing image shows a mix of land cover types, including trees, a ship, and a large ship at the bottom.",0.7238699344287677,0.5260156355389275,0.761904761904762,0.6666666666666667,0.5607043607719008,0.48963434125216265
tile_0191,The image shows a land cover type of trees at the bottom right.,"The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.","The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.",0.3393994081674645,0.5833333333333334,0.5,0.6511627906976745,0.37985191581536837,0.5697576464541503
tile_0192,The image shows a land cover type of trees at the bottom of the scene.,"The image shows a mix of land cover types, including trees, a road, and a small area of land at the bottom left.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.4365699263480883,0.6086956521739131,0.5161290322580646,0.7692307692307693,0.4525435124638322,0.7220961437736247
tile_0193,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and some areas of water.",0.7640512797684261,0.7640512797684261,0.8780487804878049,0.8780487804878049,0.8031269401552696,0.8031269401552696
tile_0194,"The image shows a remote sensing scene with a mix of land cover types, including grass, trees, and a building.","The image shows a mix of land cover types, including trees, a road, and a golf field.","The remote sensing image shows a mix of land cover types, including trees, a road, and a building.",0.85,0.8319468916366543,0.8947368421052632,0.8571428571428571,0.7846808650367368,0.7096597996236947
tile_0195,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a golf field.","The image shows a mix of land cover types, including buildings, trees, and a road.","The image shows a mix of land cover types, including buildings, trees, and a road.",0.5909090909090909,1.0,0.7567567567567568,1.0,0.6572609643459296,1.0000000000000007
tile_0196,The image shows a land cover type of trees at the top.,"The image shows a remote sensing scene with a single airplane in the center, surrounded by various land cover types.","The image shows a remote sensing scene with a building and trees in the center, surrounded by a mix of land cover types including trees, grass, and a building.",0.18189080597673654,0.5101025212974187,0.4390243902439025,0.6938775510204082,0.3803927657956541,0.5092639457584032
tile_0197,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The remote sensing image shows a mix of land cover types, including trees, water, and a single bridge.",0.7095666526675843,0.75,0.7878787878787877,0.7894736842105262,0.6226326941910715,0.6536225502158088
tile_0198,The image shows a land cover type of trees at the top left.,"The image shows a remote sensing scene with a bridge and some trees at the bottom left, and a large bridge at the bottom right.","The remote sensing image shows a mix of land cover types, including trees, water, and a single bridge.",0.36653744525105364,0.32,0.5161290322580646,0.46511627906976744,0.37985191581536837,0.34905073703135553
tile_0199,"The image shows a coastal area with a mix of land cover types, including trees and a road.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.",0.5174948354144033,1.0,0.6666666666666666,1.0,0.6003293061879539,1.0000000000000002
tile_0200,The image shows a land cover type of trees at the bottom left.,"The image shows a remote sensing scene with a mix of land cover types, including trees, a bridge, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.4274968157481276,0.7619047619047619,0.5517241379310345,0.8648648648648648,0.4354805056807227,0.7886507647472073
tile_0201,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a small area of land at the bottom.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.",0.8488632189620754,0.7307692307692307,0.9230769230769231,0.8260869565217392,0.8901087250340664,0.7812830822703553
tile_0202,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, a building, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.",1.0,0.9047619047619048,1.0,0.9268292682926829,1.0,0.8901087250340664
tile_0203,The image shows a land cover type of trees at the top left.,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.",0.3142706420773091,0.6209938024972841,0.4848484848484849,0.7428571428571429,0.36555985616895686,0.5951143166387044
tile_0204,"The image shows a remote sensing scene with a mix of land cover types, including trees, flowers, and possibly a building or other structures in the background.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.",0.6666666666666666,0.8488632189620754,0.8085106382978724,0.9230769230769231,0.6998302493549633,0.8901087250340664
tile_0205,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single building.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a small area of land at the top right corner.","The remote sensing image shows a mix of land cover types, including trees, grass, and a small area of land at the top.",0.6493974591976522,0.7241379310344828,0.6818181818181819,0.8461538461538461,0.5924984995473559,0.8206910824432043
tile_0206,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single building.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a bridge.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.",0.9047619047619048,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.8448951934138228,0.8901087250340664
tile_0207,The image shows a land cover type of trees at the bottom right.,"The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.4274968157481276,0.875,0.5517241379310345,0.9375,0.4354805056807227,0.8586557982260813
tile_0208,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0209,The image shows a land cover type of trees at the bottom left.,"The image shows a mix of land cover types, including trees, roads, and a bridge.","The image shows a mix of land cover types, including trees, a soccer field, and a road.",0.39584541262629164,0.7584835431705546,0.5333333333333333,0.8125,0.4143149501753323,0.6914890639979083
tile_0210,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a road, and a golf field.","The image shows a mix of land cover types, including trees, fields, and a road.",0.9333333333333333,0.7647058823529411,0.9333333333333333,0.8749999999999999,0.8586557982260813,0.8037311277734124
tile_0211,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a road, and a bridge.","The image shows a mix of land cover types, including trees, fields, and a road.",0.9333333333333333,0.8125,0.9333333333333333,0.9032258064516129,0.8586557982260813,0.8586557982260813
tile_0212,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a remote sensing scene with a bridge, some trees, and a road, with the bridge being the most prominent feature in the center.","The image shows a remote sensing scene with a bridge, some trees, and a road at the top.",0.6,0.5769230769230769,0.6842105263157895,0.7272727272727274,0.49291052515582556,0.7203046229668182
tile_0213,"The image shows a coastal area with a mix of land cover types, including trees and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single bridge.","The remote sensing image shows a mix of land cover types, including trees, water, and a single building.",0.6666666666666666,0.8095238095238095,0.7222222222222222,0.8717948717948718,0.5537528826695526,0.7958643368783646
tile_0214,The image shows a land cover type of trees at the bottom left.,"The image shows a coastal area with a mix of land cover types, including trees and water.","The remote sensing image shows a coastal area with a mix of land cover types, including trees, water, and a single ship.",0.2694568801941531,0.6575195444236592,0.4571428571428572,0.8717948717948718,0.3412321745265541,0.8093107136677958
tile_0215,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single bridge.","The remote sensing image shows a mix of land cover types, including trees, a bridge, and a ship.",0.6521739130434783,0.7619047619047619,0.7317073170731708,0.8717948717948718,0.588347227564739,0.7484587254742483
tile_0216,The image shows a land cover type of trees at the bottom right.,"The remote sensing image shows a mix of land cover types, including trees, water, and a single building.","The remote sensing image shows a mix of land cover types, including trees, water, and a single ship.",0.36653744525105364,0.9444444444444444,0.5161290322580646,0.9444444444444444,0.37985191581536837,0.8836351388995085
tile_0217,The image shows a land cover type of trees at the bottom left.,"The image shows a mix of land cover types, including trees, a road, and a golf field.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.4274968157481276,0.8235294117647058,0.5517241379310345,0.9090909090909091,0.4354805056807227,0.8037311277734124
tile_0218,"The image shows a mix of land cover types, including trees, grass, and a small area of water at the bottom right.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.","The remote sensing image shows a mix of land cover types, including trees, buildings, and a road.",0.5909090909090909,0.7142857142857143,0.6666666666666667,0.8421052631578947,0.5385540092401335,0.7846808650367368
tile_0219,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.6842105263157895,0.6842105263157895,0.7647058823529413,0.7647058823529413,0.5951143166387044,0.5951143166387044
tile_0220,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a small area of land at the top.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the top.",0.6521739130434783,0.8846153846153846,0.6521739130434783,0.9387755102040816,0.5280405718734764,0.9340000390692902
tile_0221,The image shows a land cover type of trees at the top.,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a small area of land at the bottom right.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.",0.27590958087858175,0.8888888888888888,0.5555555555555556,0.9411764705882353,0.5402526498287765,0.9361362641191215
tile_0222,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a field.",0.8561064820506427,0.8053415603309687,0.8780487804878048,0.8500000000000001,0.791528979180192,0.791528979180192
tile_0223,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The remote sensing image shows a mix of land cover types, including trees, grass, and a small area of land at the bottom right.",0.4756367512814896,0.5174948354144033,0.6666666666666667,0.619047619047619,0.6051181215056205,0.5434263356844895
tile_0224,"The image shows a mix of land cover types, including trees, grass, and a golf field.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the bottom left.","The remote sensing image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.",0.49280616101651464,0.9583333333333334,0.65,0.9583333333333334,0.5687131641027124,0.9318271087105182
tile_0225,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, a bridge, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.65,0.6190476190476191,0.7428571428571429,0.7222222222222222,0.5951143166387044,0.5951143166387044
tile_0226,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, a ship, and a tugboat.","The image shows a mix of land cover types, including trees, a bridge, and a building.",0.75,0.6666666666666666,0.8333333333333334,0.7567567567567567,0.6862931425636344,0.5951143166387044
tile_0227,"The image shows a mix of land cover types, including trees, a road, and a car.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,1.0,0.9032258064516129,1.0,0.8586557982260813,1.0000000000000007
tile_0228,"The image shows a coastal area with a mix of land cover types, including trees, a building, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, a river, and a bridge.","The image shows a mix of land cover types, including trees, a bridge, and a dam.",0.7,0.6666666666666666,0.7777777777777777,0.8108108108108109,0.6226326941910715,0.6862931425636344
tile_0229,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The remote sensing image shows a mix of land cover types, including trees, a river, and a bridge.","The image shows a remote sensing scene with a mix of land cover types, including trees, a river, and a bridge.",0.8561064820506427,0.846481724890614,0.8780487804878048,0.923076923076923,0.791528979180192,0.8896791439503298
tile_0230,"The image shows a remote sensing scene with a mix of land cover types, including a large bridge and a small bridge, as well as a road and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, fields, and a building.",0.43333333333333335,0.8666666666666667,0.5777777777777778,0.8666666666666667,0.459561112275173,0.7357532581618298
tile_0231,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a road, and a bridge.","The image shows a mix of land cover types, including trees, a dam, and a road.",0.7894736842105263,0.875,0.8571428571428572,0.9375,0.7195469560601188,0.8586557982260813
tile_0232,"The image shows a bridge and some trees, with the bridge being the most prominent feature in the scene.","The image shows a mix of land cover types, including trees, crops, and a road.","The image shows a mix of land cover types, including trees, a road, and a building.",0.3157894736842105,0.8107727203607354,0.34285714285714286,0.9032258064516129,0.26532004033209233,0.8586557982260813
